,e1,e2
18,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Delphi_Ardu_IV,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Delphi_Ardu_IV
19,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Salva_II,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Salva_II
20,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Flitterbird,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Flitterbird
21,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vidiian_Sodality,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Vidiian_Sodality
22,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Most_Toys_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Most_Toys
23,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Stasis_chamber,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Stasis_chamber
24,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek:_Typhon_Pact,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Star_Trek:_Typhon_Pact
25,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vault_of_Eternal_Destitution,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Vault_of_Eternal_Destitution
26,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/892-IV_native,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Magna_Roman
27,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Carousel,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Carousel
28,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Course:_Oblivion_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Course:_Oblivion
29,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Encounters_with_the_Unknown,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Encounters_With_the_Unknown
30,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek:_The_Visual_Dictionary,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Visual_Dictionary
31,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kavis_Alpha_IV,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Kavis_Alpha_IV
32,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Facets_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Facets
33,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Entente,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Entente_(NCC-2120)
34,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Federation_cargo_drone,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Cargo_drone
35,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dog,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dog
36,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Plasma_rifle,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Plasma_rifle
37,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Senarian_egg_broth,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Senarian_egg_broth
38,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Whom_Gods_Destroy_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Whom_Gods_Destroy
39,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/1950,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/1950
40,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Vorn,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/IKS_Vorn_(K%27vort_class)
41,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Algae,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Algae
42,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vox_Sola_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Vox_Sola
43,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Shuttlepod_One_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Shuttlepod_One
44,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Old_Loyalties,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Old_Loyalties
45,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Warpath,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Warpath
46,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Soil,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Soil
47,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Zhian%27tara,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Zhian%27tara
48,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek:_Waypoint,_Issue_6","http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Waypoint,_Issue_6"
49,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Q_(species),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Q_(species)
50,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Soyuz_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Soyuz_class
51,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Doors_Into_Chaos,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Doors_Into_Chaos
52,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2210s,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2210s
53,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Orantho,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/IKS_Orantho
54,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Militaries,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Military
55,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ardanan,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Ardanan
56,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/D7_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/D7_class
57,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Winona_Kirk,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Winona_Kirk
58,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Wyoming,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Wyoming_(NCC-43730)
59,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Beach,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/%22Stoney%22_Beach
60,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Argon,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Argon_(element)
61,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/McAllister_C-5_Nebula,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/McAllister_C-5_Nebula
62,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Decius,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Decius
63,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Autobiography_of_Jean-Luc_Picard,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Autobiography_of_Jean-Luc_Picard
64,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gratitude_Festival,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Peldor_Festival
65,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quadrant,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Quadrant
66,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Possession,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Possession
67,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Parole,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Parole
68,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Saratoga,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Saratoga_(22nd_century)
69,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Miri_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Miri_(episode)
70,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Martial_law,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Martial_law
71,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Price_of_Freedom_(comic),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Price_of_Freedom_(comic)
72,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Fallen_Gods,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Fallen_Gods
73,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Saber_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Saber_class
74,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Theta_VII,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Theta_VII
75,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mary_Janowski,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Mary_Janowski
76,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/David_McCoy,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/David_Andrew_McCoy
77,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Miranda_class,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Miranda_class
78,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2376,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2376
79,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bermuda_Triangle,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Bermuda_Triangle
80,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gamma_Quadrant,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gamma_Quadrant
81,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Peter_the_Great,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Peter_the_Great
82,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/T%27Lar,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/T%27Lar
83,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Number_One,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Number_One
84,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Countdown,_Number_Three","http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Countdown,_Number_Three"
85,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/W._Woods,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Warren_Woods
86,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Strangers_in_Strange_Lands!,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Strangers_in_Strange_Lands!
87,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Artificial_intelligence,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Artificial_intelligence
88,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Carl_Jaeger,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Karl_Jaeger
89,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Forsaken_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Forsaken
90,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Gagarin,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Gagarin_(NCC-1309)
91,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Unnatural_Selection_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Unnatural_Selection
92,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Captain_to_Captain,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Captain_to_Captain
93,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2340s,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2340s
94,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Magda_Kovacs,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Magda_Kovacs
95,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Travel_pod,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Federation_travel_pod
96,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bennett_(Rear_Admiral),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/James_Bennett
97,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dayos_IV,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dayos_IV
98,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aeon,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Aeon_(Epoch_class)
99,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Klingon_Gambit,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Klingon_Gambit
100,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lester_Levesconte,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Lester_Levesconte
101,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maurice_Picard,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Maurice_Picard
102,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Fanalian_toddy,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Fanalian_toddy
103,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Leporazine,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Leporazine
104,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Soldiers_of_Fear,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Soldiers_of_Fear
105,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Adversary_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Adversary
106,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Mimicking_Menace,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Mimicking_Menace
107,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Space_Seed_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Space_Seed
108,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Declassified,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Declassified
109,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dayton_Ward,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Dayton_Ward
110,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Valerian,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Valerian
111,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Geoff_Trowbridge,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Geoff_Trowbridge
112,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tellun_system,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Tellun
113,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Broca,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Broca
114,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Preservers,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Preserver_(race)
115,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Long_Night,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Long_Night
116,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lifeform,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Lifeform
117,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gelatin,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gelatin
118,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Manhunt_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Manhunt
119,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tantalus_field,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Tantalus_field
120,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pierre_de_Fermat,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Pierre_de_Fermat
121,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Seeds_of_Rage,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Seeds_of_Rage
122,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek:_Deviations,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Deviations
123,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tetrarch,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Tetrarch
124,"http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Khitomer_Conflict,_Part_2","http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Khitomer_Conflict,_Part_2"
125,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/M%27Tell,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/M%27Tell
126,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Scott_Bakula,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Scott_Bakula
127,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Landing_gear,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Landing_gear
128,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kendra_Valley,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Kendra_Valley
129,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sarish_Rez,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Sarish_Rez
130,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Kyushu,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Kyushu_(NCC-65491)
131,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2162,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2162
132,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Beta_Cassius,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Beta_Cassius
133,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Harmonica,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Harmonica
134,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Observer_Effect_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Observer_Effect
135,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Shuttlepod,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Shuttlepod
136,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/First_Battle_of_Chin%27toka,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/First_Battle_of_Chin%27toka
137,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Outpost_5,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Outpost_5
138,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2137,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2137
139,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Delavian_chocolate,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Delavian_chocolate
140,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/George_Takei,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/George_Takei
141,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maktag,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Maktag
142,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Star_Trek_III_Sourcebook_Update,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Star_Trek_III_Sourcebook_Update
143,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/2004,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/2004
144,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gray_whale,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gray_whale
145,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Maury_Ginsberg,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Maury_Ginsberg
146,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Canada,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Canada
147,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Spain,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Spain
148,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Isolation_suit,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Isolation_suit
149,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starfleet_uniform_(2370s),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Starfleet_uniform_(2373-2386)
150,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mechanical_rice_picker,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Mechanical_rice_picker
151,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Illinois,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Illinois
152,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Force_field,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Force_field
153,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jenna_D%27Sora,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Jenna_D%27Sora
154,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Reference_works,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Reference_work
155,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/A_Stitch_in_Time,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/A_Stitch_in_Time
156,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gere_LaDue_(Captain),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Gere_LaDue
157,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Nagus_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/The_Nagus
158,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Grandparent,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Foremother
159,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_T%27Ong,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/IKS_T%27Ong
160,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/B%27Saari_II,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/B%27Saari_II
161,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Lantree,http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/USS_Lantree
162,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Where_No_Man_Has_Gone_Before_(episode),http://dbkwik.webdatacommons.org/memory-beta.wikia.com/resource/Where_No_Man_Has_Gone_Before
