,e1,e2
16,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Space_station,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Space_station
17,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Intrepid_(NCC-74600),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Intrepid_(prototype)
18,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Cartwright,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Cartwright
19,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Warbird,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Warbird
20,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Replimat,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Replimat
21,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lieutenant_junior_grade,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Lieutenant_junior_grade
22,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Benjamin_Finney,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ben_Finney
23,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Owen_Paris,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Owen_Paris
24,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_21,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_21
25,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Valeris,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Valeris
26,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kor,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kor
27,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Fifth_Fleet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Fifth_Fleet
28,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Delta_Vega,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Delta_Vega
29,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aldebaran,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Aldebaran_system
30,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Bellerophon_(NCC-62048),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Bellerophon_(NCC-62048)
31,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Gas_giant,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Gas_giant
32,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Challenger_(NCC-71099),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Challenger_(NCC-71099)
33,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Phase_cannon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Phase_cannon
34,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dance,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Dance
35,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Charlene_Masters,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Charlene_Masters
36,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Reliant,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Reliant_(NCC-1864)
37,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Patrick,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Patrick_Kaplan
38,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Quantum_torpedo,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Quantum_torpedo
39,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/City,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/City
40,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tetryon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tetryon
41,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Niagara_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Niagara_class
42,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_201,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_201
43,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vorta,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vorta
44,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Toh%27Kaht,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_Toh%27Kaht
45,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Shenandoah,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Shenandoah
46,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ilia,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ilia
47,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Krenim,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Krenim
48,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Military_technology,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Military_technology
49,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Kazon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Kazon
50,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/V%27Shar,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/V%27Shar
51,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ferengi,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ferengi
52,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Princeton_University,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Princeton_University
53,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Perseus_Arm,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Perseus_Arm
54,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Breen_(planet),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Breen_(planet)
55,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Freeman,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Freeman
56,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nonaggression_pact,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Non-aggression_pact
57,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Aberdeen,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Aberdeen
58,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Admiral,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Admiral
59,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Disruptor_cannon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Disruptor_cannon
60,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Xon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Xon
61,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Worf,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Worf
62,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Hera,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Hera_(NCC-62006)
63,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Hybrid,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Hybrid
64,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Meditation,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Meditation
65,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Daystrom_Institute,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Daystrom_Institute
66,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bajor_sector,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bajor_sector
67,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_718,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_718
68,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Holographic_novel,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Holographic_novel
69,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Paris,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Paris
70,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Megan_Delaney,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Megan_Delaney
71,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Rigel_X,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Rigel_X
72,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Elim_Garak,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Elim_Garak
73,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Mutara_Nebula,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Mutara_Nebula
74,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Soup,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Soup
75,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Latinum,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Latinum
76,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Federation-Tzenkethi_War,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Federation-Tzenkethi_War
77,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Almatha_sector,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Almatha_sector
78,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pelosian,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Pelosian
79,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Carnelian_minefield,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Regnancy_of_the_Carnelian_Throne
80,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Luna,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Luna
81,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Shakedown_cruise,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Shakedown_cruise
82,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IRW_Khazara,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IRW_Khazara
83,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Ganges,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Ganges_(NCC-72454)
84,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Oberth_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Oberth_class
85,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Bilitrium,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Bilitrium
86,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Hospital,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Hospital
87,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Valdemar,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Valdemar_(NCC-26198)
88,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sarina_Douglas,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sarina_Douglas
89,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Katra,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Katra
90,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Fearless,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Fearless_(NCC-14598)
91,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Korinas,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Korinas
92,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Recruit,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Recruit
93,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sarek,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sarek
94,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Atlanta,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Atlanta
95,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Third_Fleet,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_Third_Fleet
96,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Ulysses,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Ulysses_(NCC-66808)
97,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Alden,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Alden
98,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/James_T._Kirk_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/James_T._Kirk_(mirror)
99,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_Amar,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_Amar
100,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lee_Kelso,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Lee_Kelso
101,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Agamemnon,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Agamemnon_(NCC-11638)
102,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Alliance,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Alliance
103,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Time,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Time
104,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Khitomer_Accords,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Khitomer_Accords
105,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Brig,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Brig
106,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Titan,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Titan_(NCC-80102)
107,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/majorSpecies,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/majorSpecies
108,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Hathaway,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Hathaway_(NCC-2593)
109,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Borg_probe,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Borg_probe
110,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/President_of_the_United_Federation_of_Planets,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/President_of_the_United_Federation_of_Planets
111,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tribble,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tribble
112,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Aries,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Aries_(NCC-45167)
113,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Uhlan,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Uhlan
114,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Pacifica,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Pacifica
115,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Spacedock,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Drydock
116,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starfleet_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starfleet_(mirror)
117,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Dominion,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Dominion
118,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Charleston,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Charleston_(NCC-42285)
119,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Starbase_24,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Starbase_24
120,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/IKS_T%27Acog,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/IKS_T%27Acog
121,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Klingon_Intelligence,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Klingon_Intelligence
122,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Lakota,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Lakota_(NCC-42768)
123,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Galor_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Galor_class
124,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Saladin_class,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Saladin_class
125,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Graviton_pulse,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Graviton_pulse
126,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Class_L,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Class_L_planet
127,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Holography,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Holography
128,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Giotto,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Giotto
129,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Africa,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Africa
130,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Christopher_Pike_(mirror),http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Christopher_Pike_(mirror)
131,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Venture,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Venture_(NCC-71854)
132,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/M%27Benga,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/M%27Benga
133,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Security_officer,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Security_officer
134,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Lieutenant_commander,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Lieutenant_commander
135,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Nacene,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Nacene
136,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Klingon_Defense_Force,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Klingon_Defense_Force
137,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Excelsior_personnel,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Excelsior_(prototype)_personnel
138,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Theater,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Theatre
139,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/class/sidebar_species,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/class/sidebar_species
140,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Weyoun,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Weyoun
141,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Promazine,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Promazine
142,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/property/registry,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/property/registry
143,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/President_of_the_United_States,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/President_of_the_United_States
144,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Temporal_causality_loop,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Temporal_causality_loop
145,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Braxton,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Braxton
146,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/New_United_Nations,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/New_United_Nations
147,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Massachusetts,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Massachusetts
148,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robert_DeSoto,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Robert_DeSoto
149,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Jouret_IV,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Jouret_IV
150,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/class/voy,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/class/voy
151,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/William_Ross,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/William_Ross
152,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Robin_Lefler,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Robin_Lefler
153,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Solkar,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Solkar
154,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Hospital_ship,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Hospital_ship
155,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Beta_Antares_Ship_Yards,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Beta_Antares_Ship_Yards
156,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Argus_X,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Argus_X
157,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/USS_Odyssey,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/USS_Odyssey_(NCC-71832)
158,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tranquility_Base,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tranquility_Base
159,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Torpedo_launcher,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Torpedo_launcher
160,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Humanoid_Figure,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Future_Guy
161,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Tug,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Tug
162,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/The_Best_of_Trek,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/The_Best_of_Trek
163,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Sickbay,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Sickbay
164,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Vidiian_Sodality,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Vidiian_Sodality
165,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Phased_polaron_beam,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Phased_polaron_beam
166,http://dbkwik.webdatacommons.org/memory-alpha.wikia.com/resource/Ezri_Dax,http://dbkwik.webdatacommons.org/stexpanded.wikia.com/resource/Ezri_Dax
