,e1,p1,o1,e2,p2,o2,equals
12,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Strayen,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Strayen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Strayen,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Strayen,TRUE
13,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Renegin,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Renegin,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
14,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Renegin,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Renegin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Renegin,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Renegin,TRUE
15,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hylo_Visz,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hylo_Visz,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Female,FALSE
16,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hylo_Visz,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Hylo Visz,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hylo_Visz,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Hylo Visz,TRUE
17,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zona_Luka,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zona_Luka,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Female,FALSE
18,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zona_Luka,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Zona Luka,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zona_Luka,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Zona Luka,TRUE
19,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Clan_Chorn,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Clan Chorn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Clan_Chorn,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Clan Chorn,TRUE
20,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hedrow,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/hair,Bald,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hedrow,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/hair,None,FALSE
21,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hedrow,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Hedrow,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hedrow,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Lord Hedrow,TRUE
22,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zax,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zax,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Hermaphrodite,FALSE
23,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zax,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Zax,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zax,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Zax,TRUE
24,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Axehead_frigate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Axehead frigate,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Axehead_frigate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Axehead frigate,TRUE
25,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Glovoc,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Glovoc,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
26,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Glovoc,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Darth Glovoc,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Glovoc,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Darth Glovoc,TRUE
27,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/death,3643,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/died,3643,TRUE
28,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/hair,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Color/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/hair,Brown,FALSE
29,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Tarro Blood,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tarro_Blood,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Tarro Blood,TRUE
30,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ascendant_Spear,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/length,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Imperial_standard_meter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ascendant_Spear,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/length,"< 1,600 meters",FALSE
31,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ascendant_Spear,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Ascendant Spear,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ascendant_Spear,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Ascendant Spear,TRUE
32,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jomar_Chul,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jomar_Chul,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
33,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jomar_Chul,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Jomar Chul,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jomar_Chul,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Jomar Chul,TRUE
34,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Donbar,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Donbar,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
35,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Donbar,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Donbar,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Donbar,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Donbar,TRUE
36,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Berardesco,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Berardesco,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
37,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Berardesco,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Berardesco,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Berardesco,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Berardesco,TRUE
38,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Fortris_Gall,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Fortris_Gall,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
39,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Fortris_Gall,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Fortris Gall,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Fortris_Gall,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Fortris Gall,TRUE
40,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kyrenic,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kyrenic,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
41,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kyrenic,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Kyrenic,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kyrenic,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Kyrenic,TRUE
42,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Doyan,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Doyan,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Female,FALSE
43,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Doyan,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Doyan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Doyan,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Doyan,TRUE
44,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Clan_Beroya,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Clan Beroya,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Clan_Beroya,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Clan Beroya,TRUE
45,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sendant_Pride,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Sendant Pride,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sendant_Pride,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Sendant Pride,TRUE
46,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Jedi_Master_(Jedi_Assembly),http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Jedi_Master_(Jedi_Assembly),http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
47,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Jedi_Master_(Jedi_Assembly),http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Unidentified Jedi Master,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Jedi_Master_(Jedi_Assembly),http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Unidentified Jedi Master,TRUE
48,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/hair,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Color/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/hair,Black,FALSE
49,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/skin,Red,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/skin,Red,TRUE
50,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Female,FALSE
51,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Ishla,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ishla,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Ishla,TRUE
52,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/death,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/3641_BBY,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/died,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Korriban,FALSE
53,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/death,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Korriban,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/died,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Korriban,TRUE
54,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/hair,None,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/hair,None,TRUE
55,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/skin,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Color/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/skin,Red,FALSE
56,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Seferiss,TRUE
57,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sarro_Xaj,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sarro_Xaj,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
58,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sarro_Xaj,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Sarro Xaj,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sarro_Xaj,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Sarro Xaj,TRUE
59,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wanderer-class_transport,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Wanderer-class transport,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wanderer-class_transport,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Wanderer-class,TRUE
60,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wanderer-class_transport,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Wanderer-class transport,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wanderer-class_transport,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,transport,TRUE
61,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dominus,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dominus,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
62,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dominus,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Dominus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dominus,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Dominus,TRUE
63,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Trea_Kobbeth,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Trea_Kobbeth,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Female,FALSE
64,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Trea_Kobbeth,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Trea Kobbeth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Trea_Kobbeth,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Trea Kobbeth,TRUE
65,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/DX-AX,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,DX-AX,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/DX-AX,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,DX-AX,TRUE
66,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/death,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/3638_BBY,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/died,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Korriban,FALSE
67,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/death,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Korriban,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/died,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Korriban,TRUE
68,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/hair,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Color/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/hair,Gray,FALSE
69,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/skin,Pale,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/skin,Pale,TRUE
70,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ragate,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Ragate,TRUE
71,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starbreeze,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Starbreeze,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Starbreeze,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Starbreeze,TRUE
72,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalorian_Wars,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/next,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Civil_War,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalorian_Wars,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/next,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Civil_War,TRUE
73,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalorian_Wars,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Mandalorian Wars,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalorian_Wars,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Mandalorian Wars,TRUE
74,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Taral_V,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Taral V,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Taral_V,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Taral V,TRUE
75,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nikil_Nobil,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nikil_Nobil,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
76,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nikil_Nobil,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Nikil Nobil,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nikil_Nobil,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Nikil Nobil,TRUE
77,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oh%27dvek,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oh%27dvek,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
78,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oh%27dvek,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,Oh'dvek,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oh%27dvek,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,Oh'dvek,TRUE
79,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ngani_Zho,http://dbkwik.webdatacommons.org/starwars.wikia.com/property/gender,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sexes/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ngani_Zho,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/gender,Male,FALSE
