,e1,e2,sim
57,http://dbpedia.org/resource/Love_Gun_(song),http://www.wikidata.org/entity/Q755019,1.0
58,http://dbpedia.org/resource/The_Killing_Fields_(album),http://www.wikidata.org/entity/Q634883,1.0
59,http://dbpedia.org/resource/Shingo_Katori,http://www.wikidata.org/entity/Q1377821,1.0
60,http://dbpedia.org/resource/Ricciotti_Garibaldi,http://www.wikidata.org/entity/Q1236827,1.0
61,http://dbpedia.org/resource/Santiago_Santamaría,http://www.wikidata.org/entity/Q972361,1.0
62,http://dbpedia.org/resource/Louka_Katseli,http://www.wikidata.org/entity/Q468064,1.0
63,http://dbpedia.org/resource/Chastity_(film),http://www.wikidata.org/entity/Q3282886,1.0
64,http://dbpedia.org/resource/Chastity_(soundtrack),http://www.wikidata.org/entity/Q3282886,1.0
65,http://dbpedia.org/resource/Master_of_Orion_III,http://www.wikidata.org/entity/Q1986173,1.0
66,http://dbpedia.org/resource/Roberto_María_Ortiz,http://www.wikidata.org/entity/Q365369,1.0
67,http://dbpedia.org/resource/Chief_Keef,http://www.wikidata.org/entity/Q127362,1.0
68,http://dbpedia.org/resource/Shauna_Macdonald,http://www.wikidata.org/entity/Q528276,1.0
69,http://dbpedia.org/resource/Moravia,http://www.wikidata.org/entity/Q43266,1.0
70,http://dbpedia.org/resource/Beverly_D'Angelo,http://www.wikidata.org/entity/Q234551,1.0
71,http://dbpedia.org/resource/Hermann_von_Helmholtz,http://www.wikidata.org/entity/Q60024,1.0
72,http://dbpedia.org/resource/Sándor_Wekerle_Jr.,http://www.wikidata.org/entity/Q523613,1.0
73,http://dbpedia.org/resource/Ricardo_Lagos,http://www.wikidata.org/entity/Q331,1.0
74,http://dbpedia.org/resource/Bee_Movie_Game,http://www.wikidata.org/entity/Q3286465,1.0
75,http://dbpedia.org/resource/Caught_(1996_film),http://www.wikidata.org/entity/Q2162940,1.0
76,http://dbpedia.org/resource/Michael_Callan,http://www.wikidata.org/entity/Q1927128,1.0
77,http://dbpedia.org/resource/Randy_Neugebauer,http://www.wikidata.org/entity/Q539536,1.0
78,http://dbpedia.org/resource/Maailman_toisella_puolen,http://www.wikidata.org/entity/Q1152089,1.0
79,http://dbpedia.org/resource/Alekos_Alavanos,http://www.wikidata.org/entity/Q2840739,1.0
80,http://dbpedia.org/resource/Giannis_Vardinogiannis,http://www.wikidata.org/entity/Q5558291,1.0
81,http://dbpedia.org/resource/Camila_(film),http://www.wikidata.org/entity/Q1028918,1.0
82,http://dbpedia.org/resource/Camila_(film),http://www.wikidata.org/entity/Q240418,1.0
83,http://dbpedia.org/resource/Camila_(film),http://www.wikidata.org/entity/Q5026539,1.0
84,http://dbpedia.org/resource/Tony_Parker,http://www.wikidata.org/entity/Q193108,1.0
85,http://dbpedia.org/resource/Avraham_Heffner,http://www.wikidata.org/entity/Q4829408,1.0
86,http://dbpedia.org/resource/Alberto_Sileoni,http://www.wikidata.org/entity/Q4712205,1.0
87,http://dbpedia.org/resource/Amos_Bronson_Alcott,http://www.wikidata.org/entity/Q474235,1.0
88,http://dbpedia.org/resource/Spawn_(film),http://www.wikidata.org/entity/Q1474393,1.0
89,http://dbpedia.org/resource/Antal_Puhalak,http://www.wikidata.org/entity/Q4770924,1.0
90,http://dbpedia.org/resource/Benigno_Zaccagnini,http://www.wikidata.org/entity/Q817307,1.0
91,http://dbpedia.org/resource/Silver_Saddle,http://www.wikidata.org/entity/Q833248,1.0
92,http://dbpedia.org/resource/Dragon_Quest:_Shōnen_Yangus_to_Fushigi_no_Dungeon,http://www.wikidata.org/entity/Q3038749,1.0
93,http://dbpedia.org/resource/Bill_Gates,http://www.wikidata.org/entity/Q5284,1.0
94,http://dbpedia.org/resource/Luis_Razetti,http://www.wikidata.org/entity/Q6701036,1.0
95,http://dbpedia.org/resource/Outside_the_Law_(1920_film),http://www.wikidata.org/entity/Q1679822,1.0
96,http://dbpedia.org/resource/Outside_the_Law_(1920_film),http://www.wikidata.org/entity/Q3887584,1.0
97,http://dbpedia.org/resource/Nicholas_Miccarelli_III,http://www.wikidata.org/entity/Q7025893,1.0
98,http://dbpedia.org/resource/Paulo_da_Gama,http://www.wikidata.org/entity/Q83400,1.0
99,http://dbpedia.org/resource/Eric_Heisserer,http://www.wikidata.org/entity/Q5386707,1.0
100,http://dbpedia.org/resource/Reinaldo_Gargano,http://www.wikidata.org/entity/Q58143,1.0
101,http://dbpedia.org/resource/Harry_James,http://www.wikidata.org/entity/Q163861,1.0
102,http://dbpedia.org/resource/Louis_Bonaparte,http://www.wikidata.org/entity/Q7729,1.0
103,http://dbpedia.org/resource/Zoran_Vujčić,http://www.wikidata.org/entity/Q8074413,1.0
104,http://dbpedia.org/resource/Saint-Aubin-sur-Scie,http://www.wikidata.org/entity/Q507569,1.0
105,http://dbpedia.org/resource/Frank_Fertitta_III,http://www.wikidata.org/entity/Q5486603,1.0
106,http://dbpedia.org/resource/Straight_to_Hell_(film),http://www.wikidata.org/entity/Q1065276,1.0
107,http://dbpedia.org/resource/Straight_to_Hell_(song),http://www.wikidata.org/entity/Q1065276,1.0
108,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q2012687,1.0
109,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q388286,1.0
110,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q4845729,1.0
111,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q4934709,1.0
112,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q4934947,1.0
113,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q679657,1.0
114,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q682511,1.0
115,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q712955,1.0
116,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q888591,1.0
117,http://dbpedia.org/resource/Bobby_(1973_film),http://www.wikidata.org/entity/Q888668,1.0
118,http://dbpedia.org/resource/Montesquieu,http://www.wikidata.org/entity/Q15975,1.0
119,http://dbpedia.org/resource/Karpal_Singh,http://www.wikidata.org/entity/Q6373289,1.0
120,http://dbpedia.org/resource/Arras,http://www.wikidata.org/entity/Q131329,1.0
121,http://dbpedia.org/resource/Roxy_&_Elsewhere,http://www.wikidata.org/entity/Q1086640,1.0
122,http://dbpedia.org/resource/Hell_(Father_Ted),http://www.wikidata.org/entity/Q12390369,1.0
123,http://dbpedia.org/resource/Hell_(Father_Ted),http://www.wikidata.org/entity/Q13635765,1.0
124,http://dbpedia.org/resource/Hell_(Father_Ted),http://www.wikidata.org/entity/Q1756026,1.0
125,http://dbpedia.org/resource/Hell_(Father_Ted),http://www.wikidata.org/entity/Q5706507,1.0
126,http://dbpedia.org/resource/Hell_(Father_Ted),http://www.wikidata.org/entity/Q5706654,1.0
127,http://dbpedia.org/resource/Gérard_Louis-Dreyfus,http://www.wikidata.org/entity/Q3124136,1.0
128,http://dbpedia.org/resource/Bonita_Granville,http://www.wikidata.org/entity/Q271696,1.0
129,http://dbpedia.org/resource/Curt_Bois,http://www.wikidata.org/entity/Q66479,1.0
130,http://dbpedia.org/resource/Harry_Meyen,http://www.wikidata.org/entity/Q72819,1.0
131,http://dbpedia.org/resource/Darryl_F._Zanuck,http://www.wikidata.org/entity/Q364342,1.0
132,http://dbpedia.org/resource/Otto_Matieson,http://www.wikidata.org/entity/Q7109722,1.0
133,http://dbpedia.org/resource/Robert_Pastorelli,http://www.wikidata.org/entity/Q654376,1.0
134,http://dbpedia.org/resource/Ivo_Šuprina,http://www.wikidata.org/entity/Q3508888,1.0
135,http://dbpedia.org/resource/Ruth_Ford_(actress),http://www.wikidata.org/entity/Q460279,1.0
136,http://dbpedia.org/resource/Katherine_Dunham,http://www.wikidata.org/entity/Q272637,1.0
137,http://dbpedia.org/resource/The_Swan_(film),http://www.wikidata.org/entity/Q1216146,1.0
138,http://dbpedia.org/resource/Mutsuko_Miki,http://www.wikidata.org/entity/Q29365,1.0
139,http://dbpedia.org/resource/Dorothy_Bridges,http://www.wikidata.org/entity/Q2791780,1.0
140,http://dbpedia.org/resource/Gábor_Baross,http://www.wikidata.org/entity/Q450178,1.0
141,http://dbpedia.org/resource/Summer_of_'69,http://www.wikidata.org/entity/Q1472791,1.0
142,http://dbpedia.org/resource/Venom_(1981_film),http://www.wikidata.org/entity/Q776607,1.0
143,http://dbpedia.org/resource/Venom_(2005_film),http://www.wikidata.org/entity/Q776607,1.0
144,http://dbpedia.org/resource/Unreal,http://www.wikidata.org/entity/Q15724865,1.0
145,http://dbpedia.org/resource/Unreal,http://www.wikidata.org/entity/Q627877,1.0
146,http://dbpedia.org/resource/Unreal_(TV_series),http://www.wikidata.org/entity/Q15724865,1.0
147,http://dbpedia.org/resource/Unreal_(TV_series),http://www.wikidata.org/entity/Q627877,1.0
148,http://dbpedia.org/resource/Renée_of_Bourbon,http://www.wikidata.org/entity/Q3427187,1.0
149,http://dbpedia.org/resource/Rock_in_Rio_(album),http://www.wikidata.org/entity/Q836626,1.0
150,http://dbpedia.org/resource/Anna_Záborská,http://www.wikidata.org/entity/Q455164,1.0
151,http://dbpedia.org/resource/Dennis_W._Sciama,http://www.wikidata.org/entity/Q284336,1.0
152,http://dbpedia.org/resource/Prince_Frederick_William_of_Hesse-Kassel,http://www.wikidata.org/entity/Q60744,1.0
153,http://dbpedia.org/resource/Sead_Bajramović,http://www.wikidata.org/entity/Q7440303,1.0
154,http://dbpedia.org/resource/Sensation_in_San_Remo,http://www.wikidata.org/entity/Q15847263,1.0
155,http://dbpedia.org/resource/Luis_Herrera_Campins,http://www.wikidata.org/entity/Q455661,1.0
156,http://dbpedia.org/resource/Salzburg,http://www.wikidata.org/entity/Q34713,1.0
157,http://dbpedia.org/resource/Salzburg_(state),http://www.wikidata.org/entity/Q34713,1.0
158,http://dbpedia.org/resource/Anne_of_Austria,http://www.wikidata.org/entity/Q151209,1.0
159,http://dbpedia.org/resource/Air_Force_(film),http://www.wikidata.org/entity/Q1425082,1.0
160,http://dbpedia.org/resource/Air_Force_(film),http://www.wikidata.org/entity/Q407184,1.0
161,http://dbpedia.org/resource/Beatrice_of_Castile_(1242–1303),http://www.wikidata.org/entity/Q236970,1.0
162,http://dbpedia.org/resource/Beatrice_of_Castile_(1242–1303),http://www.wikidata.org/entity/Q236981,1.0
163,http://dbpedia.org/resource/Beatrice_of_Castile_(1293–1359),http://www.wikidata.org/entity/Q236970,1.0
164,http://dbpedia.org/resource/Beatrice_of_Castile_(1293–1359),http://www.wikidata.org/entity/Q236981,1.0
165,http://dbpedia.org/resource/Marie_Joséphine_of_Savoy,http://www.wikidata.org/entity/Q231844,1.0
166,http://dbpedia.org/resource/Maria_Laskarina,http://www.wikidata.org/entity/Q237076,1.0
167,http://dbpedia.org/resource/Mirko_Pivčević,http://www.wikidata.org/entity/Q6873717,1.0
168,http://dbpedia.org/resource/Mikijirō_Hira,http://www.wikidata.org/entity/Q11482771,1.0
169,http://dbpedia.org/resource/Maja_Palaveršić,http://www.wikidata.org/entity/Q13512706,1.0
170,http://dbpedia.org/resource/The_White_Hell_of_Pitz_Palu_(1950_film),http://www.wikidata.org/entity/Q17031062,1.0
171,http://dbpedia.org/resource/Episode_(film),http://www.wikidata.org/entity/Q5383540,1.0
172,http://dbpedia.org/resource/Episode_(film),http://www.wikidata.org/entity/Q5383541,1.0
173,http://dbpedia.org/resource/David_Sproxton,http://www.wikidata.org/entity/Q5240003,1.0
174,http://dbpedia.org/resource/Albert_Pyun,http://www.wikidata.org/entity/Q1386207,1.0
175,http://dbpedia.org/resource/Days_of_Open_Hand,http://www.wikidata.org/entity/Q1640026,1.0
176,http://dbpedia.org/resource/Seun_Kuti,http://www.wikidata.org/entity/Q3111214,1.0
177,http://dbpedia.org/resource/A_King_in_New_York,http://www.wikidata.org/entity/Q1068968,1.0
178,http://dbpedia.org/resource/Anatole_Litvak,http://www.wikidata.org/entity/Q213581,1.0
179,http://dbpedia.org/resource/Jonathan_Dayton,http://www.wikidata.org/entity/Q461697,1.0
180,http://dbpedia.org/resource/Lady_Sarah_McCorquodale,http://www.wikidata.org/entity/Q915964,1.0
181,http://dbpedia.org/resource/Gillian_Baverstock,http://www.wikidata.org/entity/Q5562197,1.0
182,http://dbpedia.org/resource/Ahmet_Zappa,http://www.wikidata.org/entity/Q401963,1.0
183,http://dbpedia.org/resource/Jean_Brooks,http://www.wikidata.org/entity/Q1089513,1.0
184,http://dbpedia.org/resource/Too_Hot_to_Handle_(1960_film),http://www.wikidata.org/entity/Q227461,1.0
185,http://dbpedia.org/resource/Too_Hot_to_Handle_(1960_film),http://www.wikidata.org/entity/Q7823844,1.0
186,http://dbpedia.org/resource/Ivrea,http://www.wikidata.org/entity/Q9409,1.0
187,http://dbpedia.org/resource/Fritz_Von_Erich,http://www.wikidata.org/entity/Q1976750,1.0
188,http://dbpedia.org/resource/Linwood_Pendleton,http://www.wikidata.org/entity/Q6555174,1.0
189,http://dbpedia.org/resource/Krzysztof_Radziwiłł,http://www.wikidata.org/entity/Q983715,1.0
190,http://dbpedia.org/resource/Minka_Kelly,http://www.wikidata.org/entity/Q232674,1.0
191,http://dbpedia.org/resource/The_Great_Divide_(1925_film),http://www.wikidata.org/entity/Q3793067,1.0
192,http://dbpedia.org/resource/The_Great_Divide_(1929_film),http://www.wikidata.org/entity/Q3793067,1.0
193,http://dbpedia.org/resource/The_Great_Divide_(Willie_Nelson_album),http://www.wikidata.org/entity/Q3793067,1.0
194,http://dbpedia.org/resource/The_Last_Dubber,http://www.wikidata.org/entity/Q7745726,1.0
195,http://dbpedia.org/resource/Heaven_Can_Wait_(1943_film),http://www.wikidata.org/entity/Q1305546,1.0
196,http://dbpedia.org/resource/Heaven_Can_Wait_(1943_film),http://www.wikidata.org/entity/Q637180,1.0
197,http://dbpedia.org/resource/Heaven_Can_Wait_(Sandra_song),http://www.wikidata.org/entity/Q1305546,1.0
198,http://dbpedia.org/resource/Heaven_Can_Wait_(Sandra_song),http://www.wikidata.org/entity/Q637180,1.0
199,http://dbpedia.org/resource/Morgan_Bulkeley,http://www.wikidata.org/entity/Q888580,1.0
200,http://dbpedia.org/resource/Divine_(performer),http://www.wikidata.org/entity/Q357786,1.0
201,http://dbpedia.org/resource/Dezső_Bánffy,http://www.wikidata.org/entity/Q697850,1.0
202,http://dbpedia.org/resource/Ishmael_(novel),http://www.wikidata.org/entity/Q206503,1.0
203,http://dbpedia.org/resource/Owen_King,http://www.wikidata.org/entity/Q707117,1.0
204,http://dbpedia.org/resource/Maria_Pia_of_Savoy,http://www.wikidata.org/entity/Q238487,1.0
205,http://dbpedia.org/resource/Focus_(2001_film),http://www.wikidata.org/entity/Q1435058,1.0
206,http://dbpedia.org/resource/Alex_Kendrick,http://www.wikidata.org/entity/Q621514,1.0
207,http://dbpedia.org/resource/Paolo_Cirino_Pomicino,http://www.wikidata.org/entity/Q2246855,1.0
208,http://dbpedia.org/resource/Riding_High_(1943_film),http://www.wikidata.org/entity/Q7332939,1.0
209,http://dbpedia.org/resource/Dénes_Andrássy,http://www.wikidata.org/entity/Q420189,1.0
210,http://dbpedia.org/resource/Carl_Aarsleff,http://www.wikidata.org/entity/Q4993185,1.0
211,http://dbpedia.org/resource/Archduchess_Maria_Isabella_of_Austria,http://www.wikidata.org/entity/Q261301,1.0
212,http://dbpedia.org/resource/Lee_Young-moo,http://www.wikidata.org/entity/Q2031310,1.0
213,http://dbpedia.org/resource/Moshe_Vardi,http://www.wikidata.org/entity/Q1585964,1.0
214,http://dbpedia.org/resource/Oh_Dal-su,http://www.wikidata.org/entity/Q483575,1.0
215,http://dbpedia.org/resource/George_IV_of_the_United_Kingdom,http://www.wikidata.org/entity/Q130586,1.0
216,http://dbpedia.org/resource/Charles_Farrell,http://www.wikidata.org/entity/Q1064346,1.0
217,http://dbpedia.org/resource/Introducing_Joss_Stone,http://www.wikidata.org/entity/Q1755168,1.0
218,http://dbpedia.org/resource/Command_&_Conquer:_Generals_–_Zero_Hour,http://www.wikidata.org/entity/Q1069497,1.0
219,http://dbpedia.org/resource/Stefani_Carter,http://www.wikidata.org/entity/Q7606349,1.0
220,http://dbpedia.org/resource/Lucille_Fletcher,http://www.wikidata.org/entity/Q2249482,1.0
221,http://dbpedia.org/resource/Artrell_Hawkins,http://www.wikidata.org/entity/Q4801403,1.0
222,http://dbpedia.org/resource/Air_Canada,http://www.wikidata.org/entity/Q666821,1.0
223,http://dbpedia.org/resource/Epiphany_(Angel),http://www.wikidata.org/entity/Q655234,1.0
224,http://dbpedia.org/resource/Radoslav_Látal,http://www.wikidata.org/entity/Q1344549,1.0
225,http://dbpedia.org/resource/Edgar_Lansbury_(producer),http://www.wikidata.org/entity/Q5337338,1.0
226,http://dbpedia.org/resource/New_World_(2013_film),http://www.wikidata.org/entity/Q2063738,1.0
227,http://dbpedia.org/resource/New_World_(2013_film),http://www.wikidata.org/entity/Q6408823,1.0
228,http://dbpedia.org/resource/New_World_(2013_film),http://www.wikidata.org/entity/Q7012556,1.0
229,http://dbpedia.org/resource/Fernando_Giménez,http://www.wikidata.org/entity/Q3742915,1.0
230,http://dbpedia.org/resource/Carle_Augustus_Woodruff,http://www.wikidata.org/entity/Q5041132,1.0
231,http://dbpedia.org/resource/Peter_Macdissi,http://www.wikidata.org/entity/Q7175583,1.0
232,http://dbpedia.org/resource/Zero_Effect,http://www.wikidata.org/entity/Q191921,1.0
233,"http://dbpedia.org/resource/Frederick_VII,_Margrave_of_Baden-Durlach",http://www.wikidata.org/entity/Q62231,1.0
234,http://dbpedia.org/resource/Raja_Ashman_Shah,http://www.wikidata.org/entity/Q7285392,1.0
235,http://dbpedia.org/resource/Jan_Palouš,http://www.wikidata.org/entity/Q947824,1.0
236,http://dbpedia.org/resource/The_Elephant_in_a_China_Shop,http://www.wikidata.org/entity/Q21646375,1.0
237,http://dbpedia.org/resource/Mary_Ellis,http://www.wikidata.org/entity/Q6779472,1.0
238,http://dbpedia.org/resource/Everything_Is_Fine,http://www.wikidata.org/entity/Q5418049,1.0
239,http://dbpedia.org/resource/Frederick_William_I_of_Prussia,http://www.wikidata.org/entity/Q105013,1.0
240,http://dbpedia.org/resource/Suzan_Sabancı_Dinçer,http://www.wikidata.org/entity/Q7650683,1.0
241,http://dbpedia.org/resource/Dudley_G._Wooten,http://www.wikidata.org/entity/Q1263734,1.0
242,http://dbpedia.org/resource/Aage_Stentoft,http://www.wikidata.org/entity/Q4661225,1.0
243,http://dbpedia.org/resource/Ross_Gunn,http://www.wikidata.org/entity/Q7369378,1.0
244,http://dbpedia.org/resource/Desiderius_Hampel,http://www.wikidata.org/entity/Q3504574,1.0
245,http://dbpedia.org/resource/Léon_Gillis_(soldier),http://www.wikidata.org/entity/Q6711081,1.0
246,http://dbpedia.org/resource/Liza_Johnson,http://www.wikidata.org/entity/Q1866610,1.0
247,http://dbpedia.org/resource/Rika_Dialina,http://www.wikidata.org/entity/Q3935791,1.0
248,http://dbpedia.org/resource/Christy_Moore,http://www.wikidata.org/entity/Q257267,1.0
249,http://dbpedia.org/resource/Piet_Hein_(scientist),http://www.wikidata.org/entity/Q359592,1.0
250,http://dbpedia.org/resource/Piet_Hein_(scientist),http://www.wikidata.org/entity/Q983081,1.0
251,http://dbpedia.org/resource/Bruce_Tulgan,http://www.wikidata.org/entity/Q4978377,1.0
252,http://dbpedia.org/resource/Bai_Chongxi,http://www.wikidata.org/entity/Q706491,1.0
253,http://dbpedia.org/resource/Aşkkolik,http://www.wikidata.org/entity/Q4821193,1.0
254,"http://dbpedia.org/resource/William_Petty,_2nd_Earl_of_Shelburne",http://www.wikidata.org/entity/Q312573,1.0
255,http://dbpedia.org/resource/Victor_Adler,http://www.wikidata.org/entity/Q366845,1.0
256,http://dbpedia.org/resource/Maury_Laws,http://www.wikidata.org/entity/Q922499,1.0
257,http://dbpedia.org/resource/John_H._Bankhead_II,http://www.wikidata.org/entity/Q1700299,1.0
258,http://dbpedia.org/resource/Jamie_Uys,http://www.wikidata.org/entity/Q277663,1.0
259,http://dbpedia.org/resource/Arthur_Treacher,http://www.wikidata.org/entity/Q711731,1.0
260,http://dbpedia.org/resource/Juan_Manuel_Gálvez,http://www.wikidata.org/entity/Q881133,1.0
261,http://dbpedia.org/resource/Gustaf_VI_Adolf_of_Sweden,http://www.wikidata.org/entity/Q52878,1.0
262,http://dbpedia.org/resource/Karen_Johnson_Boyd,http://www.wikidata.org/entity/Q20984404,1.0
263,http://dbpedia.org/resource/Sofia_Vassilieva,http://www.wikidata.org/entity/Q236996,1.0
264,http://dbpedia.org/resource/Elisabeth_Markus,http://www.wikidata.org/entity/Q89897,1.0
265,"http://dbpedia.org/resource/Eustace_IV,_Count_of_Boulogne",http://www.wikidata.org/entity/Q447522,1.0
266,http://dbpedia.org/resource/The_House_of_Discord,http://www.wikidata.org/entity/Q3987616,1.0
267,http://dbpedia.org/resource/Roy_Huggins,http://www.wikidata.org/entity/Q1563125,1.0
268,http://dbpedia.org/resource/K._Kailasapathy,http://www.wikidata.org/entity/Q14949284,1.0
269,http://dbpedia.org/resource/Klaus_Iohannis,http://www.wikidata.org/entity/Q701484,1.0
270,http://dbpedia.org/resource/Princess_Elisabeth_Maria_of_Bavaria,http://www.wikidata.org/entity/Q2752060,1.0
271,http://dbpedia.org/resource/Ahna_Capri,http://www.wikidata.org/entity/Q4696262,1.0
272,http://dbpedia.org/resource/Looney_Tunes_Platinum_Collection:_Volume_2,http://www.wikidata.org/entity/Q6675693,1.0
273,http://dbpedia.org/resource/Hans_Moser_(actor),http://www.wikidata.org/entity/Q113705,1.0
274,http://dbpedia.org/resource/Sherry_Chen_(politician),http://www.wikidata.org/entity/Q7495397,1.0
