,predicate,functionality,inverse_functionality,inversability
28,http://www.wikidata.org/entity/P20,0.8422915466293522,0.17351222322824925,0.14614787886201946
29,http://www.wikidata.org/entity/P175,0.99408014571949,0.19520340012143292,0.19404782443765395
30,http://dbpedia.org/ontology/percentageOfAreaWater,1.0,0.6578947368421053,0.6578947368421053
31,http://dbpedia.org/ontology/musicComposer,0.972077614765736,0.2806436346426881,0.2728073949626509
32,http://www.wikidata.org/entity/P69,0.8514650420655643,0.10400348128807659,0.08855532856991725
33,http://dbpedia.org/ontology/subsequentWork,0.9935186339274585,0.9831733765424405,0.9768010699762923
34,http://dbpedia.org/ontology/influencedBy,0.6583333333333333,0.5083333333333333,0.33465277777777774
35,http://dbpedia.org/ontology/seniority,1.0,0.05263157894736842,0.05263157894736842
36,http://www.wikidata.org/entity/P263,0.8686708860759493,0.4272151898734177,0.3711093975324467
37,http://dbpedia.org/ontology/series,0.9991850040749797,0.1393643031784841,0.13925072183930035
38,http://dbpedia.org/ontology/president,0.9042105263157895,0.3821052631578947,0.34550360110803324
39,http://dbpedia.org/ontology/relative,0.698320787492762,0.7770700636942676,0.5426441788160317
40,http://dbpedia.org/ontology/restingPlace,0.9085365853658537,0.49146341463414633,0.44651249256395004
41,http://www.wikidata.org/entity/P1477,0.9994704792163093,0.9992057188244639,0.9986766186291637
42,http://dbpedia.org/ontology/completionDate,1.0,0.9881656804733728,0.9881656804733728
43,http://www.wikidata.org/entity/P750,0.9765721331689272,0.053329223181257705,0.05207983324236264
44,http://www.wikidata.org/entity/P400,0.5668400122361579,0.012542061792597125,0.007109342459982402
45,http://dbpedia.org/ontology/publisher,0.9429864253393665,0.12126696832579185,0.11435310497328065
46,http://dbpedia.org/ontology/guest,0.7073906485671192,0.5512820512820513,0.3899717677998221
47,http://dbpedia.org/ontology/episodeNumber,0.9982876712328768,0.07191780821917808,0.07179466128729593
48,http://dbpedia.org/ontology/associatedBand,0.8166828322017459,0.6430649854510184,0.5251801336079123
49,http://www.wikidata.org/entity/P571,0.9859943977591037,0.957983193277311,0.9445660617188053
50,http://dbpedia.org/ontology/associatedMusicalArtist,0.8452982810920121,0.6420626895854399,0.5427344878598864
51,http://dbpedia.org/ontology/countySeat,0.9960629921259843,1.0,0.9960629921259843
52,http://dbpedia.org/ontology/network,0.9629629629629629,0.11728395061728394,0.11294010059442157
53,http://dbpedia.org/ontology/producer,0.9412689339811374,0.2997999428408117,0.2821923726053768
54,http://www.wikidata.org/entity/P102,0.9525841631104789,0.21337126600284495,0.20325408885714344
55,http://dbpedia.org/ontology/title,0.9471127900701565,0.7415002698327037,0.7022843893990258
56,http://www.wikidata.org/entity/P345,0.9993134225883968,0.9969104016477858,0.9962259454846222
57,http://dbpedia.org/ontology/formerTeam,0.5040214477211796,0.028150134048257374,0.014188271316547953
58,http://dbpedia.org/ontology/bandMember,0.8023255813953488,0.9767441860465116,0.7836668469442941
59,http://www.wikidata.org/entity/P108,0.8695652173913043,0.7282608695652174,0.6332703213610585
60,http://www.wikidata.org/entity/P159,0.7544169611307421,0.4558303886925795,0.3438861766285008
61,http://www.wikidata.org/entity/P17,0.9781225139220366,0.07438345266507558,0.07275612971496455
62,http://www.wikidata.org/entity/P238,1.0,1.0,1.0
63,http://dbpedia.org/ontology/leaderTitle,1.0,0.2972972972972973,0.2972972972972973
64,http://dbpedia.org/ontology/location,0.7132429614181439,0.5036496350364964,0.3592245572105981
65,http://dbpedia.org/ontology/album,0.9932627526467758,0.678055822906641,0.673487593108425
66,http://dbpedia.org/ontology/postalCode,1.0,0.993801652892562,0.993801652892562
67,http://dbpedia.org/ontology/picture,1.0,0.5483870967741935,0.5483870967741935
68,http://dbpedia.org/ontology/isPartOfMilitaryConflict,0.9791666666666666,0.5416666666666666,0.5303819444444444
69,http://dbpedia.org/ontology/municipalityCode,1.0,1.0,1.0
70,http://www.wikidata.org/entity/P742,0.9860671310956302,0.9974667511082964,0.9835691776286368
71,http://dbpedia.org/ontology/seasonNumber,1.0,0.03766478342749529,0.03766478342749529
72,http://dbpedia.org/ontology/lcc,1.0,1.0,1.0
73,http://dbpedia.org/ontology/relation,0.7456896551724138,0.8556034482758621,0.6380146403091558
74,http://dbpedia.org/ontology/state,0.9946949602122016,0.08045977011494253,0.08003292783316565
75,http://dbpedia.org/ontology/office,0.8803699284009546,0.7118138424821002,0.626659501540775
76,http://dbpedia.org/ontology/seatingCapacity,1.0,0.8666666666666667,0.8666666666666667
77,http://dbpedia.org/ontology/militaryBranch,0.9678571428571429,0.04642857142857143,0.04493622448979592
78,http://dbpedia.org/ontology/hometown,0.8603603603603603,0.496996996996997,0.4275965154343533
79,http://www.wikidata.org/entity/P185,0.8260869565217391,0.9624505928853755,0.7950678810792232
80,http://dbpedia.org/ontology/activeYearsEndYear,1.0,0.20455749867514572,0.20455749867514572
81,http://www.wikidata.org/entity/P50,0.9462227912932138,0.3444302176696543,0.32590772196910955
82,http://www.wikidata.org/entity/P40,0.7864559819413093,0.8595936794582393,0.6760325912488726
83,http://dbpedia.org/ontology/numberOfEpisodes,1.0,0.5,0.5
84,http://www.wikidata.org/entity/P1082,1.0,0.9504337050805453,0.9504337050805453
85,http://dbpedia.org/ontology/region,0.9814453125,0.22265625,0.21852493286132812
86,http://www.wikidata.org/entity/P54,0.597025016903313,0.2988505747126437,0.1784212694193809
87,http://dbpedia.org/ontology/openingDate,0.9882352941176471,1.0,0.9882352941176471
88,http://dbpedia.org/ontology/orderInOffice,0.8738828202581926,0.5918570009930486,0.5172136652173612
89,http://dbpedia.org/ontology/areaTotal,1.0,0.9742120343839542,0.9742120343839542
90,http://dbpedia.org/ontology/firstAppearance,1.0,0.6710526315789473,0.6710526315789473
91,http://dbpedia.org/ontology/leader,0.8744939271255061,0.9068825910931174,0.7930633185267748
92,http://dbpedia.org/ontology/twinTown,0.8181818181818182,0.974025974025974,0.7969303423848879
93,http://dbpedia.org/ontology/serviceEndYear,1.0,0.4332344213649852,0.4332344213649852
94,http://dbpedia.org/ontology/productionStartYear,1.0,0.6578947368421053,0.6578947368421053
95,http://www.wikidata.org/entity/P127,0.9675675675675676,0.8216216216216217,0.7949744338933529
96,http://dbpedia.org/ontology/militaryUnitSize,1.0,1.0,1.0
97,http://dbpedia.org/ontology/activeYearsStartDate,0.9496248660235799,0.8456591639871383,0.8030589703028987
98,http://dbpedia.org/ontology/staff,1.0,1.0,1.0
99,http://dbpedia.org/ontology/part,0.5913621262458472,0.9833887043189369,0.5815388351121952
100,http://www.wikidata.org/entity/P184,0.9548660084626234,0.6629055007052186,0.6329859294463088
101,http://dbpedia.org/ontology/aSide,1.0,1.0,1.0
102,http://www.wikidata.org/entity/P118,1.0,0.35135135135135137,0.35135135135135137
103,http://dbpedia.org/ontology/partner,0.9485714285714286,0.9885714285714285,0.937730612244898
104,http://dbpedia.org/ontology/company,0.9639175257731959,0.34536082474226804,0.33289935168455737
105,http://dbpedia.org/ontology/recordDate,1.0,0.9539473684210527,0.9539473684210527
106,http://dbpedia.org/ontology/locationCountry,1.0,0.45454545454545453,0.45454545454545453
107,http://dbpedia.org/ontology/neighboringMunicipality,0.3950033760972316,0.5239702903443619,0.20697003366066963
108,http://dbpedia.org/ontology/elevation,0.9979919678714859,0.7710843373493976,0.7695359752262061
109,http://dbpedia.org/ontology/assembly,0.6813186813186813,0.510989010989011,0.3481463591353701
110,http://dbpedia.org/ontology/tenant,0.9469387755102041,0.9591836734693877,0.9082882132444815
111,http://www.wikidata.org/entity/P6,0.8669590643274854,0.44298245614035087,0.3840476556889299
112,http://dbpedia.org/ontology/routeJunction,0.45555555555555555,0.9111111111111111,0.4150617283950617
113,http://dbpedia.org/ontology/background,1.0,0.005197505197505198,0.005197505197505198
114,http://dbpedia.org/ontology/stateOfOrigin,0.9874371859296482,0.18341708542713567,0.18111285068558874
115,http://www.wikidata.org/entity/P109,1.0,1.0,1.0
116,http://dbpedia.org/ontology/largestCity,1.0,0.9883419689119171,0.9883419689119171
117,http://dbpedia.org/ontology/recordedIn,0.9087136929460581,0.26141078838174275,0.23754756288631396
118,http://dbpedia.org/ontology/influenced,0.7313131313131314,0.7919191919191919,0.5791409039893889
119,http://www.wikidata.org/entity/P106,0.9127906976744186,0.8313953488372093,0.7588899405083829
120,http://dbpedia.org/ontology/isoCodeRegion,1.0,0.3669724770642202,0.3669724770642202
121,http://dbpedia.org/ontology/gross,1.0,0.7866744593804793,0.7866744593804793
122,http://dbpedia.org/ontology/numberOfPages,0.9904458598726115,0.6242038216560509,0.6182400908758976
123,http://dbpedia.org/ontology/networth,1.0,0.7238805970149254,0.7238805970149254
124,http://www.wikidata.org/entity/P408,0.9906976744186047,0.19069767441860466,0.18892374256354788
125,http://dbpedia.org/ontology/budget,1.0,0.36772692009309543,0.36772692009309543
126,http://dbpedia.org/ontology/knownFor,0.8046875,0.892578125,0.7182464599609375
127,http://dbpedia.org/ontology/pseudonym,0.9607843137254902,1.0,0.9607843137254902
128,http://dbpedia.org/ontology/leaderName,0.9391891891891891,0.8108108108108109,0.7615047479912345
129,http://www.wikidata.org/entity/P607,0.6513317191283293,0.17554479418886199,0.11433789258306024
130,http://dbpedia.org/ontology/monarch,0.8932038834951457,0.27427184466019416,0.24498067678386276
131,http://dbpedia.org/ontology/combatant,1.0,0.9210526315789473,0.9210526315789473
132,http://www.wikidata.org/entity/P170,0.9464285714285714,0.7410714285714286,0.7013711734693877
133,http://dbpedia.org/ontology/foundingYear,0.9973262032085561,0.39037433155080214,0.3893305499156396
134,http://www.wikidata.org/entity/P473,0.979381443298969,0.6520618556701031,0.6386172813263896
135,http://dbpedia.org/ontology/numberOfEmployees,1.0,0.9347826086956522,0.9347826086956522
136,http://www.wikidata.org/entity/P1040,0.9913419913419913,0.3318903318903319,0.32901682252331604
137,http://dbpedia.org/ontology/deputy,0.96875,0.984375,0.95361328125
138,http://dbpedia.org/ontology/narrator,0.9834710743801653,0.9504132231404959,0.9347039136670994
139,http://dbpedia.org/ontology/serviceStartYear,1.0,0.4381720430107527,0.4381720430107527
140,http://dbpedia.org/ontology/height,1.0,0.17002237136465326,0.17002237136465326
141,http://dbpedia.org/ontology/certification,1.0,0.3744075829383886,0.3744075829383886
142,http://www.wikidata.org/entity/P957,0.9978070175438597,1.0,0.9978070175438597
143,http://dbpedia.org/ontology/distributingLabel,0.90625,0.5625,0.509765625
144,http://dbpedia.org/ontology/militaryCommand,0.8545454545454545,0.9381818181818182,0.8017190082644629
145,http://www.wikidata.org/entity/P112,0.9,0.95,0.855
146,http://dbpedia.org/ontology/otherParty,0.8947368421052632,0.631578947368421,0.5650969529085872
147,http://dbpedia.org/ontology/activeYearsEndDate,0.9481302774427021,0.8817852834740652,0.836047325465157
148,http://dbpedia.org/ontology/locationCity,0.8538461538461538,0.7538461538461538,0.6436686390532544
149,http://dbpedia.org/ontology/garrison,0.9375,0.75,0.703125
150,http://dbpedia.org/ontology/origin,0.92,0.72,0.6624
151,http://dbpedia.org/ontology/twinCountry,0.6956521739130435,0.8260869565217391,0.5746691871455576
152,http://dbpedia.org/ontology/numberOfMembers,1.0,1.0,1.0
153,http://dbpedia.org/ontology/academicAdvisor,0.896551724137931,0.8390804597701149,0.7522790328973444
154,http://dbpedia.org/ontology/internationalAffiliation,1.0,0.05555555555555555,0.05555555555555555
155,http://dbpedia.org/ontology/highschool,1.0,0.6666666666666666,0.6666666666666666
156,http://dbpedia.org/ontology/area,1.0,0.7021276595744681,0.7021276595744681
157,http://dbpedia.org/ontology/formationYear,1.0,0.4251012145748988,0.4251012145748988
158,http://dbpedia.org/ontology/openingYear,1.0,1.0,1.0
159,http://www.wikidata.org/entity/P84,0.9714285714285714,0.5428571428571428,0.5273469387755102
160,http://dbpedia.org/ontology/leaderParty,0.9968553459119497,0.22641509433962265,0.22570309718761125
161,http://www.wikidata.org/entity/P230,0.9753086419753086,0.9753086419753086,0.9512269471117207
162,http://dbpedia.org/ontology/place,0.8433734939759037,0.7831325301204819,0.6604732181739005
163,http://dbpedia.org/ontology/governor,0.9620253164556962,0.8734177215189873,0.840249959942317
164,http://dbpedia.org/ontology/areaLand,1.0,0.9717741935483871,0.9717741935483871
165,http://dbpedia.org/ontology/numberOfPostgraduateStudents,1.0,0.96,0.96
166,http://dbpedia.org/ontology/mayor,1.0,0.46551724137931033,0.46551724137931033
167,http://dbpedia.org/ontology/buildingStartDate,1.0,0.8375,0.8375
168,http://dbpedia.org/ontology/minimumElevation,1.0,0.625,0.625
169,http://dbpedia.org/ontology/officialSchoolColour,1.0,0.96875,0.96875
170,http://dbpedia.org/ontology/classes,1.0,1.0,1.0
171,http://dbpedia.org/ontology/mouthElevation,1.0,0.6923076923076923,0.6923076923076923
172,http://dbpedia.org/ontology/productionEndYear,1.0,0.7017543859649122,0.7017543859649122
173,http://dbpedia.org/ontology/allegiance,0.9810126582278481,0.35443037974683544,0.3477006889921487
174,http://dbpedia.org/ontology/debutTeam,1.0,0.09558823529411764,0.09558823529411764
175,http://dbpedia.org/ontology/oclc,1.0,1.0,1.0
176,http://dbpedia.org/ontology/language,0.9248554913294798,0.1329479768786127,0.12295766647732967
177,http://dbpedia.org/ontology/utcOffset,1.0,0.08074534161490683,0.08074534161490683
178,http://dbpedia.org/ontology/owningCompany,0.9615384615384616,0.6153846153846154,0.591715976331361
179,http://dbpedia.org/ontology/federalState,1.0,0.13725490196078433,0.13725490196078433
180,http://dbpedia.org/ontology/populationDensity,1.0,0.9433962264150944,0.9433962264150944
181,http://dbpedia.org/ontology/extinctionYear,1.0,0.5384615384615384,0.5384615384615384
182,http://dbpedia.org/ontology/chancellor,0.9056603773584906,0.5849056603773585,0.5297258810964756
183,http://dbpedia.org/ontology/motto,1.0,0.9865771812080537,0.9865771812080537
184,http://dbpedia.org/ontology/parentCompany,0.9473684210526315,0.6,0.5684210526315789
185,http://www.wikidata.org/entity/P287,0.9714285714285714,0.5619047619047619,0.5458503401360544
186,http://dbpedia.org/ontology/chairmanTitle,1.0,0.16,0.16
187,http://dbpedia.org/ontology/ground,0.6206896551724138,0.8620689655172413,0.535077288941736
188,http://dbpedia.org/ontology/spokenIn,0.5,0.8214285714285714,0.4107142857142857
189,http://dbpedia.org/ontology/position,1.0,0.41025641025641024,0.41025641025641024
190,http://www.wikidata.org/entity/P374,1.0,1.0,1.0
191,http://www.wikidata.org/entity/P580,1.0,1.0,1.0
192,http://dbpedia.org/ontology/maximumElevation,1.0,0.94,0.94
193,http://dbpedia.org/ontology/followingEvent,1.0,1.0,1.0
194,http://dbpedia.org/ontology/executiveProducer,0.8903225806451613,0.832258064516129,0.7409781477627472
195,http://dbpedia.org/ontology/commander,0.5358851674641149,0.784688995215311,0.42050319360820493
196,http://dbpedia.org/ontology/municipality,1.0,0.8823529411764706,0.8823529411764706
197,http://dbpedia.org/ontology/saint,0.9811320754716981,0.2830188679245283,0.27767888928444284
198,http://dbpedia.org/ontology/numberOfUndergraduateStudents,1.0,1.0,1.0
199,http://dbpedia.org/ontology/populationAsOf,1.0,0.6067415730337079,0.6067415730337079
200,http://dbpedia.org/ontology/training,0.9607843137254902,0.5882352941176471,0.5651672433679354
201,http://dbpedia.org/ontology/governmentCountry,1.0,1.0,1.0
202,http://www.wikidata.org/entity/P172,1.0,0.34375,0.34375
203,http://dbpedia.org/ontology/wheelbase,1.0,0.9117647058823529,0.9117647058823529
204,http://dbpedia.org/ontology/buildingEndDate,1.0,0.9285714285714286,0.9285714285714286
205,http://dbpedia.org/ontology/draftPick,1.0,0.8307692307692308,0.8307692307692308
206,http://dbpedia.org/ontology/draftYear,1.0,0.6190476190476191,0.6190476190476191
207,http://dbpedia.org/ontology/targetAirport,0.7857142857142857,0.8214285714285714,0.645408163265306
208,http://dbpedia.org/ontology/draftTeam,1.0,0.3157894736842105,0.3157894736842105
209,http://www.wikidata.org/entity/P86,0.9518072289156626,0.43373493975903615,0.41283205109595006
210,http://dbpedia.org/ontology/cost,1.0,0.9714285714285714,0.9714285714285714
211,http://dbpedia.org/ontology/committee,1.0,1.0,1.0
212,http://dbpedia.org/ontology/institution,0.875,0.4659090909090909,0.40767045454545453
213,http://dbpedia.org/ontology/dissolutionYear,1.0,0.8076923076923077,0.8076923076923077
214,http://dbpedia.org/ontology/trackNumber,1.0,0.29508196721311475,0.29508196721311475
215,http://dbpedia.org/ontology/formerBandMember,0.8026315789473685,0.9868421052631579,0.7920706371191136
216,http://dbpedia.org/ontology/censusYear,1.0,0.07006369426751592,0.07006369426751592
217,http://dbpedia.org/ontology/number,1.0,0.6413793103448275,0.6413793103448275
218,http://dbpedia.org/ontology/significantProject,0.7,1.0,0.7
219,http://dbpedia.org/ontology/equity,1.0,1.0,1.0
220,http://dbpedia.org/ontology/numberOfSeasons,1.0,0.10833333333333334,0.10833333333333334
221,http://dbpedia.org/ontology/type,1.0,0.35185185185185186,0.35185185185185186
222,http://dbpedia.org/ontology/notableStudent,0.8552631578947368,0.9342105263157895,0.7989958448753463
223,http://dbpedia.org/ontology/numberOfStudents,1.0,0.9861111111111112,0.9861111111111112
224,http://dbpedia.org/ontology/militaryUnit,1.0,0.7272727272727273,0.7272727272727273
225,http://dbpedia.org/ontology/relatedMeanOfTransportation,0.8773584905660378,0.8113207547169812,0.7118191527233891
226,http://www.wikidata.org/entity/P36,0.8831168831168831,0.8528138528138528,0.75313431157587
227,http://www.wikidata.org/entity/P200,0.76,0.8,0.6080000000000001
228,http://dbpedia.org/ontology/person,1.0,0.8571428571428571,0.8571428571428571
229,http://dbpedia.org/ontology/profession,1.0,1.0,1.0
230,http://www.wikidata.org/entity/P239,0.9152542372881356,1.0,0.9152542372881356
231,http://dbpedia.org/ontology/areaMetro,1.0,1.0,1.0
232,http://www.wikidata.org/entity/P176,0.9553571428571429,0.24553571428571427,0.23457429846938777
233,http://dbpedia.org/ontology/channel,0.9896907216494846,0.15463917525773196,0.15304495695610587
234,http://dbpedia.org/ontology/managerClub,0.72,0.7127272727272728,0.5131636363636364
235,http://dbpedia.org/ontology/meaning,1.0,1.0,1.0
236,http://dbpedia.org/ontology/subsidiary,0.7058823529411765,0.9882352941176471,0.6975778546712803
237,http://dbpedia.org/ontology/fate,1.0,0.95,0.95
238,http://www.wikidata.org/entity/P27,0.978494623655914,0.4731182795698925,0.46294369291247545
239,http://dbpedia.org/ontology/numberOfTracks,1.0,1.0,1.0
240,http://dbpedia.org/ontology/revenue,1.0,1.0,1.0
241,http://dbpedia.org/ontology/officialLanguage,1.0,1.0,1.0
242,http://dbpedia.org/ontology/timeZone,1.0,0.125,0.125
243,http://dbpedia.org/ontology/photographer,1.0,0.13636363636363635,0.13636363636363635
244,http://dbpedia.org/ontology/discharge,1.0,1.0,1.0
245,http://dbpedia.org/ontology/production,1.0,1.0,1.0
246,http://www.wikidata.org/entity/P119,0.9814814814814815,0.7962962962962963,0.7815500685871056
247,http://dbpedia.org/ontology/riverMouth,0.8588235294117647,0.788235294117647,0.676955017301038
248,http://www.wikidata.org/entity/P144,0.9651162790697675,0.872093023255814,0.8416711736073553
249,http://dbpedia.org/ontology/voice,0.6329113924050633,0.810126582278481,0.5127383432142285
250,http://dbpedia.org/ontology/portrayer,0.7906976744186046,1.0,0.7906976744186046
251,http://dbpedia.org/ontology/keyPerson,0.8470588235294118,0.9647058823529412,0.8171626297577854
252,http://dbpedia.org/ontology/river,1.0,0.5,0.5
253,http://www.wikidata.org/entity/P585,0.9615384615384616,0.9871794871794872,0.9492110453648915
254,http://dbpedia.org/ontology/programmingLanguage,0.64,0.24,0.1536
255,http://dbpedia.org/ontology/beatifiedPlace,1.0,0.6666666666666666,0.6666666666666666
256,http://dbpedia.org/ontology/sourceRegion,1.0,0.8571428571428571,0.8571428571428571
257,http://dbpedia.org/ontology/affiliation,0.9319727891156463,0.38095238095238093,0.3550372529964367
258,http://dbpedia.org/ontology/facultySize,1.0,0.9743589743589743,0.9743589743589743
259,http://dbpedia.org/ontology/compiler,1.0,0.8333333333333334,0.8333333333333334
260,http://dbpedia.org/ontology/mouthMountain,1.0,0.8235294117647058,0.8235294117647058
261,http://dbpedia.org/ontology/managerTitle,1.0,0.2,0.2
262,http://dbpedia.org/ontology/endowment,1.0,1.0,1.0
263,http://dbpedia.org/ontology/length,1.0,1.0,1.0
264,http://dbpedia.org/ontology/formerName,1.0,1.0,1.0
265,http://dbpedia.org/ontology/undraftedYear,1.0,0.6538461538461539,0.6538461538461539
266,http://dbpedia.org/ontology/publicationDate,1.0,1.0,1.0
267,http://dbpedia.org/ontology/modelEndYear,1.0,0.8,0.8
268,http://dbpedia.org/ontology/associate,0.896551724137931,0.896551724137931,0.8038049940546969
269,http://dbpedia.org/ontology/mouthPlace,1.0,1.0,1.0
270,http://dbpedia.org/ontology/canton,1.0,0.45454545454545453,0.45454545454545453
271,http://dbpedia.org/ontology/watershed,1.0,1.0,1.0
272,http://dbpedia.org/ontology/sport,1.0,1.0,1.0
273,http://www.wikidata.org/entity/P1036,1.0,0.45454545454545453,0.45454545454545453
274,http://dbpedia.org/ontology/frazioni,1.0,1.0,1.0
275,http://dbpedia.org/ontology/mouthCountry,1.0,0.875,0.875
276,http://dbpedia.org/ontology/strength,1.0,1.0,1.0
277,http://dbpedia.org/ontology/product,0.672566371681416,0.9823008849557522,0.6606625420941342
278,http://dbpedia.org/ontology/vicePresident,1.0,0.9767441860465116,0.9767441860465116
279,http://www.wikidata.org/entity/P219,1.0,1.0,1.0
280,http://dbpedia.org/ontology/territory,1.0,1.0,1.0
281,http://dbpedia.org/ontology/division,0.9473684210526315,0.8947368421052632,0.8476454293628809
282,http://dbpedia.org/ontology/frequentlyUpdated,1.0,0.5,0.5
283,http://dbpedia.org/ontology/board,0.9545454545454546,0.9090909090909091,0.8677685950413223
284,http://www.wikidata.org/entity/P229,1.0,0.9382716049382716,0.9382716049382716
285,http://dbpedia.org/ontology/department,1.0,0.2755102040816326,0.2755102040816326
286,http://dbpedia.org/ontology/depictionDescription,0.98,1.0,0.98
287,http://dbpedia.org/ontology/majorShrine,0.8947368421052632,0.9473684210526315,0.8476454293628809
288,http://dbpedia.org/ontology/added,1.0,0.75,0.75
289,http://dbpedia.org/ontology/role,1.0,1.0,1.0
290,http://dbpedia.org/ontology/populationMetro,1.0,1.0,1.0
291,http://dbpedia.org/ontology/longtype,1.0,0.8536585365853658,0.8536585365853658
292,http://dbpedia.org/ontology/regionServed,0.7,0.75,0.5249999999999999
293,http://dbpedia.org/ontology/colourName,1.0,0.5137614678899083,0.5137614678899083
294,http://dbpedia.org/ontology/campus,0.6785714285714286,1.0,0.6785714285714286
295,http://dbpedia.org/ontology/firstLeader,1.0,0.8979591836734694,0.8979591836734694
296,http://dbpedia.org/ontology/daylightSavingTimeZone,1.0,0.125,0.125
297,http://dbpedia.org/ontology/hipSize,1.0,1.0,1.0
298,http://dbpedia.org/ontology/synonym,1.0,1.0,1.0
299,http://www.wikidata.org/entity/P41,1.0,1.0,1.0
300,http://dbpedia.org/ontology/operator,1.0,0.9375,0.9375
301,http://dbpedia.org/ontology/arrondissement,1.0,0.39436619718309857,0.39436619718309857
302,http://dbpedia.org/ontology/university,0.8333333333333334,0.8333333333333334,0.6944444444444445
303,http://dbpedia.org/ontology/weight,1.0,0.8648648648648649,0.8648648648648649
304,http://dbpedia.org/ontology/designCompany,1.0,0.2857142857142857,0.2857142857142857
305,http://dbpedia.org/ontology/netIncome,1.0,1.0,1.0
306,http://dbpedia.org/ontology/openingTheme,1.0,1.0,1.0
307,http://dbpedia.org/ontology/billed,0.8888888888888888,0.8333333333333334,0.7407407407407407
308,http://dbpedia.org/ontology/routeTypeAbbreviation,1.0,0.4,0.4
309,http://dbpedia.org/ontology/appointer,1.0,0.7931034482758621,0.7931034482758621
310,http://dbpedia.org/ontology/time,1.0,0.3076923076923077,0.3076923076923077
311,http://dbpedia.org/ontology/nationalAffiliation,0.7142857142857143,0.6071428571428571,0.4336734693877551
312,http://dbpedia.org/ontology/endingTheme,1.0,1.0,1.0
313,http://dbpedia.org/ontology/sourceCountry,0.734375,0.5,0.3671875
314,http://dbpedia.org/ontology/runwayLength,0.9142857142857143,0.8857142857142857,0.8097959183673469
315,http://dbpedia.org/ontology/populationUrban,1.0,1.0,1.0
316,http://dbpedia.org/ontology/assets,1.0,1.0,1.0
317,http://dbpedia.org/ontology/significantBuilding,0.8181818181818182,0.9545454545454546,0.7809917355371901
318,http://dbpedia.org/ontology/sourcePlace,1.0,1.0,1.0
319,http://dbpedia.org/ontology/mascot,1.0,1.0,1.0
320,http://dbpedia.org/ontology/splitFromParty,1.0,0.84,0.84
321,http://www.wikidata.org/entity/P286,1.0,1.0,1.0
322,http://www.wikidata.org/entity/P214,0.972972972972973,1.0,0.972972972972973
323,http://dbpedia.org/ontology/secondLeader,1.0,0.7857142857142857,0.7857142857142857
324,http://dbpedia.org/ontology/draftRound,1.0,0.21153846153846154,0.21153846153846154
325,http://dbpedia.org/ontology/careerPrizeMoney,1.0,1.0,1.0
326,http://dbpedia.org/ontology/foundationPlace,0.9183673469387755,0.7346938775510204,0.6747188671386922
327,http://dbpedia.org/ontology/transmission,1.0,0.7380952380952381,0.7380952380952381
