,e1,e2
33,http://dbpedia.org/resource/Zalunabad,http://yago-knowledge.org/resource/Zalunabad
34,http://dbpedia.org/resource/Ross_Perry,http://yago-knowledge.org/resource/Ross_Perry
35,http://dbpedia.org/resource/Paul_Showler,http://yago-knowledge.org/resource/Paul_Showler
36,"http://dbpedia.org/resource/East_Tawas,_Michigan","http://yago-knowledge.org/resource/East_Tawas,_Michigan"
37,http://dbpedia.org/resource/Simon_Morgan,http://yago-knowledge.org/resource/Simon_Morgan
38,http://dbpedia.org/resource/Kazuma_Watanabe,http://yago-knowledge.org/resource/Kazuma_Watanabe
39,http://dbpedia.org/resource/Zami_Mohd_Noor,http://yago-knowledge.org/resource/Zami_Mohd_Noor
40,http://dbpedia.org/resource/Puran_Appu,http://yago-knowledge.org/resource/Puran_Appu
41,http://dbpedia.org/resource/Pedro_Richards,http://yago-knowledge.org/resource/Pedro_Richards
42,http://dbpedia.org/resource/Adam_Kokoszka,http://yago-knowledge.org/resource/Adam_Kokoszka
43,http://dbpedia.org/resource/Enrico_Cotza,http://yago-knowledge.org/resource/Enrico_Cotza
44,http://dbpedia.org/resource/Patrice_Luzi,http://yago-knowledge.org/resource/Patrice_Luzi
45,http://dbpedia.org/resource/Nicolae_Ungureanu,http://yago-knowledge.org/resource/Nicolae_Ungureanu
46,http://dbpedia.org/resource/Kevin_Braniff,http://yago-knowledge.org/resource/Kevin_Braniff
47,http://dbpedia.org/resource/Meherpur_Sadar_Upazila,http://yago-knowledge.org/resource/Meherpur_Sadar_Upazila
48,http://dbpedia.org/resource/Nahomi_Kawasumi,http://yago-knowledge.org/resource/Nahomi_Kawasumi
49,http://dbpedia.org/resource/Hossein_Hooshyar,http://yago-knowledge.org/resource/Hossein_Hooshyar
50,http://dbpedia.org/resource/Alf_Common,http://yago-knowledge.org/resource/Alf_Common
51,http://dbpedia.org/resource/Gionata_Mingozzi,http://yago-knowledge.org/resource/Gionata_Mingozzi
52,http://dbpedia.org/resource/Peter_Stringfellow_(footballer),http://yago-knowledge.org/resource/Peter_Stringfellow_(footballer)
53,http://dbpedia.org/resource/Kevin_Trapp,http://yago-knowledge.org/resource/Kevin_Trapp
54,http://dbpedia.org/resource/Anton_Weissenbacher,http://yago-knowledge.org/resource/Anton_Weissenbacher
55,http://dbpedia.org/resource/Ryan_Noble,http://yago-knowledge.org/resource/Ryan_Noble
56,http://dbpedia.org/resource/Stuart_McLaren,http://yago-knowledge.org/resource/Stuart_McLaren
57,http://dbpedia.org/resource/Pepe_N'Diaye,http://yago-knowledge.org/resource/Pepe_N'Diaye
58,http://dbpedia.org/resource/Wade_Whitney,http://yago-knowledge.org/resource/Wade_Whitney
59,http://dbpedia.org/resource/Emiljano_Vila,http://yago-knowledge.org/resource/Emiljano_Vila
60,http://dbpedia.org/resource/Jonas_Johansen,http://yago-knowledge.org/resource/Jonas_Johansen
61,http://dbpedia.org/resource/Hao_Wei,http://yago-knowledge.org/resource/Hao_Wei
62,http://dbpedia.org/resource/Adam_Stachowiak,http://yago-knowledge.org/resource/Adam_Stachowiak
63,http://dbpedia.org/resource/Marco_Filippini,http://yago-knowledge.org/resource/Marco_Filippini
64,http://dbpedia.org/resource/Antoine_Hey,http://yago-knowledge.org/resource/Antoine_Hey
65,http://dbpedia.org/resource/Steve_Banks,http://yago-knowledge.org/resource/Steve_Banks
66,http://dbpedia.org/resource/Zbigniew_Boniek,http://yago-knowledge.org/resource/Zbigniew_Boniek
67,http://dbpedia.org/resource/Paul_Hay,http://yago-knowledge.org/resource/Paul_Hay
68,http://dbpedia.org/resource/Fanis_Katergiannakis,http://yago-knowledge.org/resource/Fanis_Katergiannakis
69,http://dbpedia.org/resource/Alfred_Riedl,http://yago-knowledge.org/resource/Alfred_Riedl
70,http://dbpedia.org/resource/Younes_Bahonar,http://yago-knowledge.org/resource/Younes_Bahonar
71,http://dbpedia.org/resource/Rafael_Berges,http://yago-knowledge.org/resource/Rafael_Berges
72,http://dbpedia.org/resource/Giorgi_Merebashvili,http://yago-knowledge.org/resource/Giorgi_Merebashvili
73,http://dbpedia.org/resource/Antonio_Mirante,http://yago-knowledge.org/resource/Antonio_Mirante
74,"http://dbpedia.org/resource/Northview,_Michigan","http://yago-knowledge.org/resource/Northview,_Michigan"
75,http://dbpedia.org/resource/Euzebiusz_Smolarek,http://yago-knowledge.org/resource/Euzebiusz_Smolarek
76,http://dbpedia.org/resource/Rodrigue_Dikaba,http://yago-knowledge.org/resource/Rodrigue_Dikaba
77,http://dbpedia.org/resource/Damien_Pottinger,http://yago-knowledge.org/resource/Damien_Pottinger
78,http://dbpedia.org/resource/Christian_Benteke,http://yago-knowledge.org/resource/Christian_Benteke
79,http://dbpedia.org/resource/Harold_Sly,http://yago-knowledge.org/resource/Harold_Sly
80,http://dbpedia.org/resource/Ashley_Kelly,http://yago-knowledge.org/resource/Ashley_Kelly
81,http://dbpedia.org/resource/Cristian_Noriega,http://yago-knowledge.org/resource/Cristian_Noriega
82,http://dbpedia.org/resource/Juan_Cuyami,http://yago-knowledge.org/resource/Juan_Cuyami
83,http://dbpedia.org/resource/Alper_Balaban,http://yago-knowledge.org/resource/Alper_Balaban
84,http://dbpedia.org/resource/Patrik_Ingelsten,http://yago-knowledge.org/resource/Patrik_Ingelsten
85,http://dbpedia.org/resource/Moussa_Hojeij,http://yago-knowledge.org/resource/Moussa_Hojeij
86,http://dbpedia.org/resource/Ziaeddin_Niknafs,http://yago-knowledge.org/resource/Ziaeddin_Niknafs
87,http://dbpedia.org/resource/Myles_Anderson,http://yago-knowledge.org/resource/Myles_Anderson
88,"http://dbpedia.org/resource/Churruca,_Buenos_Aires","http://yago-knowledge.org/resource/Churruca,_Buenos_Aires"
89,http://dbpedia.org/resource/Luca_Belingheri,http://yago-knowledge.org/resource/Luca_Belingheri
90,http://dbpedia.org/resource/Ryan_Price,http://yago-knowledge.org/resource/Ryan_Price
91,http://dbpedia.org/resource/Pedro_Geromel,http://yago-knowledge.org/resource/Pedro_Geromel
92,http://dbpedia.org/resource/Mikhail_Osinov,http://yago-knowledge.org/resource/Mikhail_Osinov
93,http://dbpedia.org/resource/Brent_Hayden,http://yago-knowledge.org/resource/Brent_Hayden
94,http://dbpedia.org/resource/Jonas_Thern,http://yago-knowledge.org/resource/Jonas_Thern
95,http://dbpedia.org/resource/Mark_Farren,http://yago-knowledge.org/resource/Mark_Farren
96,http://dbpedia.org/resource/Conor_Casey,http://yago-knowledge.org/resource/Conor_Casey
97,http://dbpedia.org/resource/Daniel_Holowaty,http://yago-knowledge.org/resource/Daniel_Holowaty
98,http://dbpedia.org/resource/Kosmas_Tsilianidis,http://yago-knowledge.org/resource/Kosmas_Tsilianidis
99,http://dbpedia.org/resource/George_Bradshaw_(footballer),http://yago-knowledge.org/resource/George_Bradshaw_(footballer)
100,http://dbpedia.org/resource/Aleksandr_Bukharov,http://yago-knowledge.org/resource/Aleksandr_Bukharov
101,http://dbpedia.org/resource/Layla_Young,http://yago-knowledge.org/resource/Layla_Young
102,http://dbpedia.org/resource/Julian_Watts,http://yago-knowledge.org/resource/Julian_Watts
103,http://dbpedia.org/resource/Ovidy_Karuru,http://yago-knowledge.org/resource/Ovidy_Karuru
104,http://dbpedia.org/resource/Samuel_Eto'o,http://yago-knowledge.org/resource/Samuel_Eto'o
105,http://dbpedia.org/resource/Matteo_Sereni,http://yago-knowledge.org/resource/Matteo_Sereni
106,http://dbpedia.org/resource/Jackie_Blanchflower,http://yago-knowledge.org/resource/Jackie_Blanchflower
107,http://dbpedia.org/resource/Vincent_Laban,http://yago-knowledge.org/resource/Vincent_Laban
108,http://dbpedia.org/resource/Radoslav_Dimitrov,http://yago-knowledge.org/resource/Radoslav_Dimitrov
109,http://dbpedia.org/resource/Robert_Sara,http://yago-knowledge.org/resource/Robert_Sara
110,http://dbpedia.org/resource/Adriano_Bessa,http://yago-knowledge.org/resource/Adriano_Bessa
111,http://dbpedia.org/resource/Karen_Penglase,http://yago-knowledge.org/resource/Karen_Penglase
112,http://dbpedia.org/resource/Nick_Emmett,http://yago-knowledge.org/resource/Nick_Emmett
113,http://dbpedia.org/resource/Adrian_Leijer,http://yago-knowledge.org/resource/Adrian_Leijer
114,http://dbpedia.org/resource/Richmond_Forson,http://yago-knowledge.org/resource/Richmond_Forson
115,http://dbpedia.org/resource/Arsen_Avetisyan,http://yago-knowledge.org/resource/Arsen_Avetisyan
116,http://dbpedia.org/resource/Peter_Hutton_(footballer),http://yago-knowledge.org/resource/Peter_Hutton_(footballer)
117,http://dbpedia.org/resource/Mike_Avery,http://yago-knowledge.org/resource/Mike_Avery
118,http://dbpedia.org/resource/Mattias_Gustafsson,http://yago-knowledge.org/resource/Mattias_Gustafsson
119,http://dbpedia.org/resource/Tadas_Labukas,http://yago-knowledge.org/resource/Tadas_Labukas
120,http://dbpedia.org/resource/Gabriel_Rosado,http://yago-knowledge.org/resource/Gabriel_Rosado
121,http://dbpedia.org/resource/Juan_Pablo_Raponi,http://yago-knowledge.org/resource/Juan_Pablo_Raponi
122,http://dbpedia.org/resource/Bobby_Mason,http://yago-knowledge.org/resource/Bobby_Mason
123,http://dbpedia.org/resource/David_Amoo,http://yago-knowledge.org/resource/David_Amoo
124,http://dbpedia.org/resource/Paul_Dyson,http://yago-knowledge.org/resource/Paul_Dyson
125,http://dbpedia.org/resource/Les_Peterson,http://yago-knowledge.org/resource/Les_Peterson
126,http://dbpedia.org/resource/Ahmad_Akbar_Khan,http://yago-knowledge.org/resource/Ahmad_Akbar_Khan
127,http://dbpedia.org/resource/Simon_Laner,http://yago-knowledge.org/resource/Simon_Laner
128,http://dbpedia.org/resource/Tommy_Reasoner,http://yago-knowledge.org/resource/Tommy_Reasoner
129,http://dbpedia.org/resource/Alexis_Alexoudis,http://yago-knowledge.org/resource/Alexis_Alexoudis
130,http://dbpedia.org/resource/David_O'Brien_(footballer),http://yago-knowledge.org/resource/David_O'Brien_(footballer)
131,http://dbpedia.org/resource/Jackie_Oakes,http://yago-knowledge.org/resource/Jackie_Oakes
132,http://dbpedia.org/resource/Steve_Reese,http://yago-knowledge.org/resource/Steve_Reese
133,http://dbpedia.org/resource/Willie_Falconer,http://yago-knowledge.org/resource/Willie_Falconer
134,"http://dbpedia.org/resource/Kenly,_North_Carolina","http://yago-knowledge.org/resource/Kenly,_North_Carolina"
135,http://dbpedia.org/resource/Idan_Vered,http://yago-knowledge.org/resource/Idan_Vered
136,http://dbpedia.org/resource/Brent_Rahim,http://yago-knowledge.org/resource/Brent_Rahim
137,http://dbpedia.org/resource/Marieby,http://yago-knowledge.org/resource/Marieby
138,http://dbpedia.org/resource/Maxim_Usanov,http://yago-knowledge.org/resource/Maxim_Usanov
139,http://dbpedia.org/resource/Roy_McCrohan,http://yago-knowledge.org/resource/Roy_McCrohan
140,http://dbpedia.org/resource/Lorenzo_Serra_Ferrer,http://yago-knowledge.org/resource/Lorenzo_Serra_Ferrer
141,http://dbpedia.org/resource/Gaston_Taument,http://yago-knowledge.org/resource/Gaston_Taument
142,"http://dbpedia.org/resource/Kariz,_Bojnord","http://yago-knowledge.org/resource/Kariz,_Bojnord"
143,http://dbpedia.org/resource/Peter_Grummitt,http://yago-knowledge.org/resource/Peter_Grummitt
144,http://dbpedia.org/resource/Fabrizio_Ferron,http://yago-knowledge.org/resource/Fabrizio_Ferron
145,http://dbpedia.org/resource/Franck_Etoundi,http://yago-knowledge.org/resource/Franck_Etoundi
146,http://dbpedia.org/resource/Sammy_Omollo,http://yago-knowledge.org/resource/Sammy_Omollo
147,http://dbpedia.org/resource/Mohamed_Arif,http://yago-knowledge.org/resource/Mohamed_Arif
148,http://dbpedia.org/resource/Andrey_Zhelyazkov,http://yago-knowledge.org/resource/Andrey_Zhelyazkov
149,http://dbpedia.org/resource/Heinz_Wozniakowski,http://yago-knowledge.org/resource/Heinz_Wozniakowski
150,http://dbpedia.org/resource/Ole_Johan_Singsdal,http://yago-knowledge.org/resource/Ole_Johan_Singsdal
151,http://dbpedia.org/resource/Stanislav_Karasi,http://yago-knowledge.org/resource/Stanislav_Karasi
152,http://dbpedia.org/resource/Leonardo_Ulloa,http://yago-knowledge.org/resource/Leonardo_Ulloa
153,http://dbpedia.org/resource/Kristian_Laferla,http://yago-knowledge.org/resource/Kristian_Laferla
154,http://dbpedia.org/resource/Harry_Haynes,http://yago-knowledge.org/resource/Harry_Haynes
155,http://dbpedia.org/resource/Les_Harley,http://yago-knowledge.org/resource/Les_Harley
156,http://dbpedia.org/resource/Danielle_Fotopoulos,http://yago-knowledge.org/resource/Danielle_Fotopoulos
157,http://dbpedia.org/resource/Ever_Hugo_Almeida,http://yago-knowledge.org/resource/Ever_Hugo_Almeida
158,"http://dbpedia.org/resource/Zwingle,_Iowa","http://yago-knowledge.org/resource/Zwingle,_Iowa"
159,http://dbpedia.org/resource/Joshua_John,http://yago-knowledge.org/resource/Joshua_John
160,http://dbpedia.org/resource/Isao_Homma,http://yago-knowledge.org/resource/Isao_Homma
161,http://dbpedia.org/resource/Yuri_de_Souza,http://yago-knowledge.org/resource/Yuri_de_Souza
162,http://dbpedia.org/resource/Tobias_Rau,http://yago-knowledge.org/resource/Tobias_Rau
163,http://dbpedia.org/resource/Robin_Hart,http://yago-knowledge.org/resource/Robin_Hart
164,http://dbpedia.org/resource/Mircea_Bolba,http://yago-knowledge.org/resource/Mircea_Bolba
165,http://dbpedia.org/resource/Gavin_Morrison,http://yago-knowledge.org/resource/Gavin_Morrison
166,http://dbpedia.org/resource/Debatik_Curri,http://yago-knowledge.org/resource/Debatik_Curri
167,http://dbpedia.org/resource/Chathura_Gunaratne,http://yago-knowledge.org/resource/Chathura_Gunaratne
168,http://dbpedia.org/resource/Robert_Caha,http://yago-knowledge.org/resource/Robert_Caha
169,http://dbpedia.org/resource/Artur_Sarkisov,http://yago-knowledge.org/resource/Artur_Sarkisov
170,http://dbpedia.org/resource/Hugo_Sosa,http://yago-knowledge.org/resource/Hugo_Sosa
171,http://dbpedia.org/resource/Davie_McParland,http://yago-knowledge.org/resource/Davie_McParland
172,http://dbpedia.org/resource/Hossein_Mahini,http://yago-knowledge.org/resource/Hossein_Mahini
173,http://dbpedia.org/resource/Karsten_Smith,http://yago-knowledge.org/resource/Karsten_Smith
174,"http://dbpedia.org/resource/Central_Township,_Knox_County,_Nebraska","http://yago-knowledge.org/resource/Central_Township,_Knox_County,_Nebraska"
175,http://dbpedia.org/resource/Ryan_Jack,http://yago-knowledge.org/resource/Ryan_Jack
176,http://dbpedia.org/resource/Duncan_Davidson_(footballer),http://yago-knowledge.org/resource/Duncan_Davidson_(footballer)
177,http://dbpedia.org/resource/Lee_Atack,http://yago-knowledge.org/resource/Lee_Atack
178,http://dbpedia.org/resource/Neil_Doherty,http://yago-knowledge.org/resource/Neil_Doherty
179,http://dbpedia.org/resource/Maljurevac,http://yago-knowledge.org/resource/Maljurevac
180,http://dbpedia.org/resource/Keriq-e_Bozorg,http://yago-knowledge.org/resource/Keriq-e_Bozorg
181,http://dbpedia.org/resource/Kevin_McHugh,http://yago-knowledge.org/resource/Kevin_McHugh
182,http://dbpedia.org/resource/Yu_Dabao,http://yago-knowledge.org/resource/Yu_Dabao
183,http://dbpedia.org/resource/Khaled_Saad,http://yago-knowledge.org/resource/Khaled_Saad
184,http://dbpedia.org/resource/Gavin_Hunt,http://yago-knowledge.org/resource/Gavin_Hunt
185,http://dbpedia.org/resource/Sebastian_Przyrowski,http://yago-knowledge.org/resource/Sebastian_Przyrowski
186,http://dbpedia.org/resource/Marcos_Vellidis,http://yago-knowledge.org/resource/Michalis_Vellidis
187,http://dbpedia.org/resource/Dominic_Shimmin,http://yago-knowledge.org/resource/Dominic_Shimmin
188,http://dbpedia.org/resource/Evan_Chevalier,http://yago-knowledge.org/resource/Evan_Chevalier
189,http://dbpedia.org/resource/Sam_Franklin,http://yago-knowledge.org/resource/Sam_Franklin
190,"http://dbpedia.org/resource/Vega_Township,_Marshall_County,_Minnesota","http://yago-knowledge.org/resource/Vega_Township,_Marshall_County,_Minnesota"
191,http://dbpedia.org/resource/David_Hanssen,http://yago-knowledge.org/resource/David_Hanssen
192,http://dbpedia.org/resource/Abdoulaye_Soulama,http://yago-knowledge.org/resource/Abdoulaye_Soulama
193,http://dbpedia.org/resource/Sajjad_Shahbazzadeh,http://yago-knowledge.org/resource/Sajjad_Shahbazzadeh
194,http://dbpedia.org/resource/Ghighara,http://yago-knowledge.org/resource/Ghighara
195,http://dbpedia.org/resource/Eric_Asamoah-Frimpong,http://yago-knowledge.org/resource/Eric_Asamoah-Frimpong
196,http://dbpedia.org/resource/John_Metgod,http://yago-knowledge.org/resource/John_Metgod
197,http://dbpedia.org/resource/Brendan_Moloney,http://yago-knowledge.org/resource/Brendan_Moloney
198,http://dbpedia.org/resource/Brahim_El_Bahri,http://yago-knowledge.org/resource/Brahim_El_Bahri
199,http://dbpedia.org/resource/Daire_Doyle,http://yago-knowledge.org/resource/Daire_Doyle
200,http://dbpedia.org/resource/Eric_Harrison_(footballer),http://yago-knowledge.org/resource/Eric_Harrison_(footballer)
201,http://dbpedia.org/resource/Abdelhakim_Laref,http://yago-knowledge.org/resource/Abdelhakim_Laref
202,http://dbpedia.org/resource/Ove_Kindvall,http://yago-knowledge.org/resource/Ove_Kindvall
203,http://dbpedia.org/resource/Liew_Kit_Kong,http://yago-knowledge.org/resource/Liew_Kit_Kong
204,http://dbpedia.org/resource/Edakkazhiyur,http://yago-knowledge.org/resource/Edakkazhiyur
205,http://dbpedia.org/resource/Fritz_Stoll,http://yago-knowledge.org/resource/Fritz_Stoll
206,http://dbpedia.org/resource/Oleg_Yashchuk,http://yago-knowledge.org/resource/Oleg_Iachtchouk
207,http://dbpedia.org/resource/Cristian_Castells,http://yago-knowledge.org/resource/Cristian_Castells
208,http://dbpedia.org/resource/Graham_Cummins,http://yago-knowledge.org/resource/Graham_Cummins
209,http://dbpedia.org/resource/Frank_Kopel,http://yago-knowledge.org/resource/Frank_Kopel
210,http://dbpedia.org/resource/Peter_Mendham,http://yago-knowledge.org/resource/Peter_Mendham
211,http://dbpedia.org/resource/Gary_Teale,http://yago-knowledge.org/resource/Gary_Teale
212,http://dbpedia.org/resource/Raimond_van_der_Gouw,http://yago-knowledge.org/resource/Raimond_van_der_Gouw
213,http://dbpedia.org/resource/Wayne_Hockley,http://yago-knowledge.org/resource/Wayne_Hockley
214,http://dbpedia.org/resource/Ernest_Jeremiah_Chukwuma,http://yago-knowledge.org/resource/Ernest_Jeremiah_Chukwuma
215,http://dbpedia.org/resource/Martin_Ling,http://yago-knowledge.org/resource/Martin_Ling
216,http://dbpedia.org/resource/Arthur_Coates_(footballer),http://yago-knowledge.org/resource/Arthur_Coates_(footballer)
217,http://dbpedia.org/resource/Terry_Alvino,http://yago-knowledge.org/resource/Terry_Alvino
218,http://dbpedia.org/resource/Andrey_Morev,http://yago-knowledge.org/resource/Andrey_Morev
219,http://dbpedia.org/resource/David_Kaye_(footballer),http://yago-knowledge.org/resource/David_Kaye_(footballer)
220,http://dbpedia.org/resource/Ibrahim_Tanko,http://yago-knowledge.org/resource/Ibrahim_Tanko
221,http://dbpedia.org/resource/Nelson_Cossio,http://yago-knowledge.org/resource/Nelson_Cossio
222,http://dbpedia.org/resource/Filippo_Galli,http://yago-knowledge.org/resource/Filippo_Galli
223,http://dbpedia.org/resource/Ahmed_Thariq,http://yago-knowledge.org/resource/Ahmed_Thariq
224,http://dbpedia.org/resource/Preston_Edwards,http://yago-knowledge.org/resource/Preston_Edwards
225,http://dbpedia.org/resource/John_Brodie_(Scottish_footballer),http://yago-knowledge.org/resource/John_Brodie_(Scottish_footballer)
226,http://dbpedia.org/resource/Cameron_Medwin,http://yago-knowledge.org/resource/Cameron_Medwin
227,http://dbpedia.org/resource/Federico_Bongioanni,http://yago-knowledge.org/resource/Federico_Bongioanni
228,http://dbpedia.org/resource/Lucas_Mareque,http://yago-knowledge.org/resource/Lucas_Mareque
229,http://dbpedia.org/resource/Robert_Sissons,http://yago-knowledge.org/resource/Robert_Sissons
230,http://dbpedia.org/resource/Stocka,http://yago-knowledge.org/resource/Stocka
231,http://dbpedia.org/resource/Erlend_Hanstveit,http://yago-knowledge.org/resource/Erlend_Hanstveit
232,http://dbpedia.org/resource/Marcelo_Trobbiani,http://yago-knowledge.org/resource/Marcelo_Trobbiani
233,http://dbpedia.org/resource/Konstantin_Belkov,http://yago-knowledge.org/resource/Konstantin_Belkov
234,http://dbpedia.org/resource/Ruy_Ramos,http://yago-knowledge.org/resource/Ruy_Ramos
235,http://dbpedia.org/resource/Michele_Paolucci,http://yago-knowledge.org/resource/Michele_Paolucci
236,http://dbpedia.org/resource/Numana,http://yago-knowledge.org/resource/Numana
237,http://dbpedia.org/resource/Eugen_Bauder,http://yago-knowledge.org/resource/Eugen_Bauder
238,http://dbpedia.org/resource/John_Bramhall_(footballer),http://yago-knowledge.org/resource/John_Bramhall_(footballer)
239,http://dbpedia.org/resource/Tomasz_Hajto,http://yago-knowledge.org/resource/Tomasz_Hajto
240,http://dbpedia.org/resource/Mauro_Minelli,http://yago-knowledge.org/resource/Mauro_Minelli
241,http://dbpedia.org/resource/Shaun_Lowther,http://yago-knowledge.org/resource/Shaun_Lowther
242,http://dbpedia.org/resource/Sascha_Kotysch,http://yago-knowledge.org/resource/Sascha_Kotysch
243,http://dbpedia.org/resource/Nemanja_Bilbija,http://yago-knowledge.org/resource/Nemanja_Bilbija
244,http://dbpedia.org/resource/Florent_Aziri,http://yago-knowledge.org/resource/Florent_Aziri
245,http://dbpedia.org/resource/Saul_Bellow,http://yago-knowledge.org/resource/Saul_Bellow
246,http://dbpedia.org/resource/Au_Yeung_Yiu_Chung,http://yago-knowledge.org/resource/Au_Yeung_Yiu_Chung
247,"http://dbpedia.org/resource/Briarwood,_North_Dakota","http://yago-knowledge.org/resource/Briarwood,_North_Dakota"
248,http://dbpedia.org/resource/Kevin_Franck,http://yago-knowledge.org/resource/Kevin_Franck
249,http://dbpedia.org/resource/Amadou_Konte,http://yago-knowledge.org/resource/Amadou_Konte
250,http://dbpedia.org/resource/Aleksandar_Mikijelj,http://yago-knowledge.org/resource/Aleksandar_Mikijelj
251,http://dbpedia.org/resource/Jacek_Grembocki,http://yago-knowledge.org/resource/Jacek_Grembocki
252,http://dbpedia.org/resource/Hakim_Malek,http://yago-knowledge.org/resource/Hakim_Malek
253,http://dbpedia.org/resource/Katja_Schroffenegger,http://yago-knowledge.org/resource/Katja_Schroffenegger
254,http://dbpedia.org/resource/Ally_Love,http://yago-knowledge.org/resource/Ally_Love
255,http://dbpedia.org/resource/Josu_Urrutia,http://yago-knowledge.org/resource/Josu_Urrutia
256,http://dbpedia.org/resource/Liban_Abdi,http://yago-knowledge.org/resource/Liban_Abdi
257,http://dbpedia.org/resource/Nevin_Saroya,http://yago-knowledge.org/resource/Nevin_Saroya
258,http://dbpedia.org/resource/Luis_de_Souza_Ferreira,http://yago-knowledge.org/resource/Luis_de_Souza_Ferreira
259,"http://dbpedia.org/resource/Freeport,_Nova_Scotia","http://yago-knowledge.org/resource/Freeport,_Nova_Scotia"
260,http://dbpedia.org/resource/Ognjen_Matic,http://yago-knowledge.org/resource/Ognjen_Matic
261,http://dbpedia.org/resource/Dave_Carroll,http://yago-knowledge.org/resource/Dave_Carroll
262,http://dbpedia.org/resource/Milan_Grubanov,http://yago-knowledge.org/resource/Milan_Grubanov
263,http://dbpedia.org/resource/Arthur_Hughes_(footballer),http://yago-knowledge.org/resource/Arthur_Hughes_(footballer)
264,http://dbpedia.org/resource/Art_Welch,http://yago-knowledge.org/resource/Art_Welch
265,http://dbpedia.org/resource/Abderrazzak_Jadid,http://yago-knowledge.org/resource/Abderrazzak_Jadid
266,http://dbpedia.org/resource/Marcel_Meeuwis,http://yago-knowledge.org/resource/Marcel_Meeuwis
267,http://dbpedia.org/resource/Christophe_Dugarry,http://yago-knowledge.org/resource/Christophe_Dugarry
268,http://dbpedia.org/resource/Stipe_Drews,http://yago-knowledge.org/resource/Stipe_Drews
269,http://dbpedia.org/resource/Rod_Thomas,http://yago-knowledge.org/resource/Rod_Thomas
270,http://dbpedia.org/resource/Andy_Straden,http://yago-knowledge.org/resource/Andy_Straden
271,http://dbpedia.org/resource/Mirko_Stefani,http://yago-knowledge.org/resource/Mirko_Stefani
