,e1,e2,sim
80,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Twi%27lek/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Twi%27lek,1.0
81,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zabrak/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Zabrak,1.0
82,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bounty_hunter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bounty_Hunter,0.9999999999999998
83,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Millennium_Falcon,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Millennium_Falcon,0.9999999999999994
84,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/B2_super_battle_droid,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/B2_super_battle_droid,0.9999999999999994
85,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Charal,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Charal,0.9999999999999994
86,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Roba,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Roba,0.9999999999999992
87,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Droid/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Droid,0.9999999999999992
88,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vana_Sage,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Vana_Sage,0.9999999999999992
89,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nien_Nunb,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Nien_Nunb,0.9999999999999992
90,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dantari,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Dantari,0.9999999999999992
91,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mos_Espa/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Mos_Espa,0.999999999999999
92,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zekka_Thyne,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Zekka_Thyne,0.9999999999999988
93,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Category:Tatooinians,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Category:Tatooine_NPCs,0.9999999999999986
94,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Pooja_Naberrie/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pooja_Naberrie,0.9999999999999984
95,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bantha/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bantha,0.9999999999999984
96,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tauntaun/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Tauntaun,0.9999999999999982
97,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kliknik,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Kliknik,0.999999999999998
98,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Pfilbee_Jhorn,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pfilbee_Jhorn,0.999999999999998
99,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Allya%27s_Redemption,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Allya%27s_Redemption,0.999999999999996
100,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Z-95_Headhunter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Z-95_Headhunter,0.9999999999999952
101,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Allya%27s_Exile,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Allya%27s_Exile,0.9999999999999948
102,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gorax/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Gorax,0.9999999999999944
103,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Max_Rebo/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Max_Rebo,0.9999999999999925
104,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hologram/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Hologram,0.9999999999999912
105,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gurk,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Gurk,0.9999999999999896
106,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Aurilia,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Aurilia,0.999999999999989
107,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gubbur,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Gubbur,0.9999999999999888
108,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kachirho,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Kachirho,0.9999999999999888
109,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Salacious_B._Crumb,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Salacious_B._Crumb,0.9999999999999882
110,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bela_Vistal,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bela_Vistal,0.999999999999987
111,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Crev_Bombaasa,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Crev_Bombaasa,0.9999999999999862
112,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Pharple,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Pharple,0.9999999999999856
113,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oola,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Oola,0.9999999999999843
114,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wayfar,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Wayfar,0.9999999999999828
115,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Corellian_Engineering_Corporation,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Corellian_Engineering_Corporation,0.9999999999999823
116,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kaadara,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Kaadara,0.9999999999999808
117,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Alcohol,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Alcohol,0.9999999999999803
118,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starsider,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Starsider,0.9999999999999778
119,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Corbantis,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Corbantis,0.9999999999999778
120,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Fort_Tusken,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Fort_Tusken,0.999999999999976
121,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Devastation,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Devastation,0.9999999999999752
122,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Shaupaut,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Shaupaut,0.9999999999999714
123,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tekil_Barje,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Tekil_Barje,0.9999999999999708
124,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dantooine_system,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Dantooine_system,0.9999999999999704
125,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Borgle_bat,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Borgle_bat,0.9999999999999698
126,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Huff_Darklighter,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Huff_Darklighter,0.9999999999999684
127,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nuna/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Nuna,0.9999999999999676
128,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Redemption,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Redemption,0.9999999999999672
129,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Retribution,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Retribution,0.999999999999967
130,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Astromech_droid,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Astromech_droid,0.9999999999999653
131,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Agility,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Agility,0.9999999999999636
132,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Quarren/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Quarren,0.999999999999962
133,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Smuggler,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Smuggler,0.9999999999999606
134,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Afarathu,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Afarathu,0.9999999999999604
135,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Flurry,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Flurry,0.999999999999958
136,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Geonosian,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Geonosian,0.9999999999999556
137,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jabba%27s_Palace,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Jabba%27s_Palace,0.9999999999999534
138,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-58_Aurek,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/HK-58_Aurek,0.9999999999999476
139,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-58_Besh,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/HK-58_Besh,0.9999999999999476
140,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Karthakk_system,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Karthakk_system,0.9999999999999376
141,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starship,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Ship,0.9999999999999364
142,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Doctor,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Doctor,0.9999999999999344
143,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/VT-49_Decimator,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/VT-49_Decimator,0.9999999999999252
144,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lightsaber,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Lightsaber,0.9999999999999128
145,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/B1_battle_droid,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/B1_battle_droid,0.9999999999998944
146,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bothan/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bothan,0.999999999999884
147,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Narglatch,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Narglatch,0.9999999999998772
148,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Eopie/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Eopie,0.9999999999998718
149,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Smuggler%27s_Delight,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Smuggler%27s_Delight,0.9999999999998704
150,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Storm_Lord,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Storm_Lord,0.99999999999986
151,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Battle_armor,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Battle_armor,0.99999999999986
152,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Star_Wars_Galaxies:_Trials_of_Obi-Wan,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Star_Wars_Galaxies:_Trials_of_Obi-Wan,0.9999999999998462
153,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Star_Wars_Galaxies:_Rage_of_the_Wookiees,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Star_Wars_Galaxies:_Rage_of_the_Wookiees,0.9999999999998396
154,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Trimpian,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Trimpian,0.9999999999998148
155,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Inquisitorium_dark_trooper,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Inquisitorium_dark_trooper,0.9999999999998116
156,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Spaceport,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Starport,0.9999999999997468
157,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Neo-Cobral,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Neo-Cobral,0.9999999999997252
158,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bageraset,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bageraset,0.9999999999997232
159,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gurreck,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Gurreck,0.9999999999996672
160,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kashyyyk,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Kashyyyk,0.999999999999658
161,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gran,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Gran,0.999999999999644
162,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nikto,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Nikto,0.99999999999959
163,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Talz,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Talz,0.9999999999995552
164,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Whiphid,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Whiphid,0.9999999999995488
165,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bestine_(city)/Legends,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Bestine,0.9999999999995122
166,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zakarisz_Ghent,http://dbkwik.webdatacommons.org/swg.wikia.com/resource/Zakarisz_Ghent,0.9999999999994944
