,e1,e2,sim
16,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Aryn_Leneer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Aryn_Leneer,1.0
17,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-47,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/HK-47,1.0
18,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dromund_Kaas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dromund_Kaas,1.0
19,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tatooine,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tatooine,1.0
20,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oppressor,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oppressor,1.0
21,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Telekinesis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Telekinesis,1.0
22,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Revinal_Orzik,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Revinal_Orzik,1.0
23,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dor_Gal-ram,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dor_Gal-ram,1.0
24,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Galactic_Senate,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Galactic_Senate,1.0
25,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dominus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dominus,1.0
26,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Adas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Adas,1.0
27,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Clak%27dor_VII,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Clak%27dor_VII,1.0
28,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mennaus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mennaus,1.0
29,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lucien_Draay,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lucien_Draay,1.0
30,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Category:Females,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Category:Females,1.0
31,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nisotsa,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nisotsa,1.0
32,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Bandon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Bandon,1.0
33,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Garon_Jard,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Garon_Jard,1.0
34,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Galactic_Empire,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sith_Empire,1.0
35,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mission_Vao,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mission_Vao,1.0
36,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Exar_Kun,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Exar_Kun,1.0
37,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zabrak/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zabrak,1.0
38,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalorian_Wars,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalorian_Wars,1.0
39,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Seferiss,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Seferiss,1.0
40,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Iridonia,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Iridonia,1.0
41,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sojourn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sojourn,1.0
42,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tremel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tremel,1.0
43,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ord_Mantell/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ord_Mantell,1.0
44,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Set_Harth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Set_Harth,1.0
45,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Flesh_Raider,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Flesh_Raider,1.0
46,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mira,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mira,1.0
47,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Xedrix,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Xedrix,1.0
48,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Arren_Kae,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Arren_Kae,1.0
49,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Narlock,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Narlock,1.0
50,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ybann,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ybann,1.0
51,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/BioWare,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/BioWare,1.0
52,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sumari,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sumari,1.0
53,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Belth_Allusis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Belth_Allusis,1.0
54,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Jadus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Jadus,1.0
55,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalore_the_Vindicated,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Artus_Lok,1.0
56,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Travin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Travin,1.0
57,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Noab_Hulis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Noab_Hulis,1.0
58,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nar_Shaddaa,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nar_Shaddaa,1.0
59,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Fideltin_Rusk,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Fideltin_Rusk,1.0
60,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Varl,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Varl,1.0
61,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Orgus_Din,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Orgus_Din,1.0
62,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ven_Zallow,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ven_Zallow,1.0
63,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Aleco_Stusea,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Aleco_Stusea,1.0
64,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Carth_Onasi,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Carth_Onasi,1.0
65,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Serroco,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Serroco,1.0
66,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Resolute,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Resolute,1.0
67,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Atris,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Atris,1.0
68,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Corellia/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Corellia,1.0
69,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sonam-Ha%27ar,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sonam-Ha%27ar,1.0
70,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Duron_Qel-Droma,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Duron_Qel-Droma,1.0
71,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Malavai_Quinn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Malavai_Quinn,1.0
72,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jicoln_Cadera,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jicoln_Cadera,1.0
73,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sherruk,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sherruk,1.0
74,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kavar,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kavar,1.0
75,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Farn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Farn,1.0
76,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vodo-Siosk_Baas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vodo-Siosk_Baas,1.0
77,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ooroo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ooroo,1.0
78,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Yevra,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Yevra,1.0
79,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Blaster,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Blaster_Pistol,1.0
80,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jev_Sunrider,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jev_Sunrider,1.0
81,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Satele_Shan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Satele_Shan,1.0
82,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Shad_Jelavan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Shad_Jelavan,1.0
83,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Odumis_Mer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Odumis_Mer,1.0
84,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Extempus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Extempus,1.0
85,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Belaya,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Belaya,1.0
86,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wookieepedia,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wookieepedia,1.0
87,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Batu_Rem,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Batu_Rem,1.0
88,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Harron_Tavus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Harron_Tavus,1.0
89,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Leontyne_Saresh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Leontyne_Saresh,1.0
90,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Vengean,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Vengean,1.0
91,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wookiee/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wookiee,1.0
92,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Juvard_Illip_Oggurobb,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Juvard_Illip_Oggurobb,1.0
93,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Malgus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Malgus,1.0
94,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Imperial_Intelligence,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Imperial_Intelligence,1.0
95,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sylas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sylas,1.0
96,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ewok,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ewok,1.0
97,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Red_Reaper,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Red_Reaper,1.0
98,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Holdan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Holdan,1.0
99,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sith_Triumvirate,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sith_Triumvirate,1.0
100,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tassaa_Bareesh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tassaa_Bareesh,1.0
101,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Citadel_Station,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Citadel_Station,1.0
102,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jory,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jory,1.0
103,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/The_Force,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/The_Force,1.0
104,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Exchange,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/The_Exchange,1.0
105,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Krynda_Draay,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Krynda_Draay,1.0
106,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jerikko,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jerikko,1.0
107,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Esseles,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Esseles,1.0
108,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rajivari,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Rajivari,1.0
109,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Thranta-class_corvette,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Thranta-class_corvette,1.0
110,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/M-7_Razorwire,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/M-7_Razorwire,1.0
111,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vandar_Tokare,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vandar_Tokare,1.0
112,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bounty_hunter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Bounty_Hunter,1.0
113,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kiel_Charny,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kiel_Charny,1.0
114,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Human,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Human,1.0
115,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zhar_Lestin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zhar_Lestin,1.0
116,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oojoh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oojoh,1.0
117,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Crado,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Crado,1.0
118,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Borthis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Borthis,1.0
119,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Yuleph_Phan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Yuleph_Phan,1.0
120,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dol_Grenn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dol_Grenn,1.0
121,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Viktus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Viktus,1.0
122,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tauntaun/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tauntaun,1.0
123,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Relnex,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Relnex,1.0
124,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hetton,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hetton,1.0
125,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starbreaker_12,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Starbreaker_12,1.0
126,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dantooine,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dantooine,1.0
127,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/NovaDive,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/NovaDive,1.0
128,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hutt/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hutt,1.0
129,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wens_Aleusis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wens_Aleusis,1.0
130,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Rivan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Rivan,1.0
131,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unaw_Aharo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unaw_Aharo,1.0
132,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rancor/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Rancor,1.0
133,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nok_Drayen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nok_Drayen,1.0
134,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Newar_Forrth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Newar_Forrth,1.0
135,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ters_Sendon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ters_Sendon,1.0
136,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bouris_Ulgo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Bouris_Ulgo,1.0
137,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Telos_IV,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Telos_IV,1.0
138,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tazonthe_Ghon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tazonthe_Ghon,1.0
139,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Doombringer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Doombringer,1.0
140,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lindworm,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lindworm,1.0
141,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sith_Acolyte,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sith_Acolyte,1.0
142,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gummig,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gummig,1.0
143,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Miraluka/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Miraluka,1.0
144,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Femi,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Femi,1.0
145,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Zhorrid,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Zhorrid,1.0
146,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zyn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zyn,1.0
147,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/SunGem,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/SunGem,1.0
148,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Harkun,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Harkun,1.0
149,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Killik,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Killik,1.0
150,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cariaga_Sin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Cariaga_Sin,1.0
151,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/LucasArts,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/LucasArts,1.0
152,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Quesh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Quesh,1.0
153,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kaleth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kaleth,1.0
154,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Memit_Nadill,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Memit_Nadill,1.0
155,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Fortris_Gall,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Fortris_Gall,1.0
156,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lobel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lobel,1.0
157,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ossus/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ossus,1.0
158,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Bane,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Bane,1.0
159,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Star_Forge,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Star_Forge,1.0
160,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Haazen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Haazen,1.0
161,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Galactic_Republic,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Galactic_Republic,1.0
162,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Feln,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Feln,1.0
163,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Exal_Kressh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Exal_Kressh,1.0
164,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Mekhis,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Mekhis,1.0
165,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dantooine_Jedi_Enclave_Council,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dantooine_Jedi_Enclave_Council,1.0
166,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Nemo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Nemo,1.0
167,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Elara_Dorne,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Elara_Dorne,1.0
168,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gault_Rennow,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gault_Rennow,1.0
169,http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Calo_Nord,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Calo_Nord,1.0
